CID;TABCD;LCD;CLASS;TCD;STCD;NID;POL_LCD
58;1;1201;A;10;0;7356;602
58;1;1202;A;10;0;7383;658
58;1;1203;A;10;0;10367;352
58;1;1205;A;10;0;7415;561
58;1;1206;A;10;0;7417;498
58;1;1207;A;10;0;7422;425
58;1;1208;A;10;0;7424;474
58;1;1209;A;10;0;7443;719
58;1;1211;A;10;0;7449;469
58;1;1212;A;10;0;7453;541
58;1;1214;A;10;0;7490;502
58;1;1216;A;10;0;7509;3231
58;1;1217;A;10;0;7518;425
58;1;1218;A;10;0;7531;481
58;1;1219;A;10;0;4012;518
58;1;1221;A;10;0;7579;410
58;1;1222;A;10;0;7592;718
58;1;1223;A;10;0;7635;418
58;1;1225;A;10;0;7643;679
58;1;1226;A;10;0;2696;661
58;1;1228;A;10;0;7673;425
58;1;1229;A;10;0;7707;470
58;1;1231;A;10;0;7756;14291
58;1;1232;A;10;0;7766;429
58;1;1233;A;10;0;7776;572
58;1;1234;A;10;0;7777;319
58;1;1235;A;10;0;7806;409
58;1;1236;A;10;0;7830;585
58;1;1239;A;10;0;7845;539
58;1;1240;A;10;0;7850;594
58;1;1241;A;10;0;7856;573
58;1;1242;A;10;0;7875;627
58;1;1244;A;10;0;7979;58410
58;1;1245;A;10;0;7985;523
58;1;1246;A;10;0;7999;619
58;1;1247;A;10;0;8010;412
58;1;1248;A;10;0;8021;664
58;1;1249;A;10;0;8035;394
58;1;1250;A;10;0;8047;521
58;1;1251;A;10;0;8054;698
58;1;1252;A;10;0;8065;58410
58;1;1255;A;10;0;8189;404
58;1;1257;A;10;0;8206;58410
58;1;1259;A;10;0;8266;339
58;1;1260;A;10;0;8278;418
58;1;1261;A;10;0;8290;387
58;1;1262;A;10;0;8293;400
58;1;1263;A;10;0;8300;419
58;1;1264;A;10;0;8311;359
58;1;1265;A;10;0;8316;420
58;1;1266;A;10;0;8324;681
58;1;1267;A;10;0;8338;719
58;1;1268;A;10;0;8360;436
58;1;1269;A;10;0;8360;14290
58;1;1270;A;10;0;8395;468
58;1;1271;A;10;0;8424;566
58;1;1272;A;10;0;8440;455
58;1;1273;A;10;0;8506;690
58;1;1274;A;10;0;8521;501
58;1;1275;A;10;0;8531;422
58;1;1276;A;10;0;8595;587
58;1;1277;A;10;0;8601;423
58;1;1278;A;10;0;8626;340
58;1;1282;A;10;0;8642;590
58;1;1283;A;10;0;8652;569
58;1;1284;A;10;0;10070;454
58;1;1285;A;10;0;10071;569
58;1;1286;A;10;0;8669;649
58;1;1287;A;10;0;8677;395
58;1;1289;A;10;0;8711;583
58;1;1290;A;10;0;8716;634
58;1;1291;A;10;0;8718;14292
58;1;1293;A;10;0;8727;548
58;1;1294;A;10;0;8725;312
58;1;1295;A;10;0;8732;713
58;1;1296;A;10;0;8744;425
58;1;1297;A;10;0;8755;514
58;1;1298;A;10;0;10077;349
58;1;1305;A;10;0;8788;315
58;1;1307;A;10;0;8797;714
58;1;1308;A;10;0;8804;465
58;1;1309;A;10;0;8807;2791
58;1;1310;A;10;0;8826;460
58;1;1311;A;10;0;8841;602
58;1;1313;A;10;0;8851;432
58;1;1314;A;10;0;8856;58411
58;1;1315;A;10;0;8865;488
58;1;1318;A;10;0;8895;646
58;1;1319;A;10;0;8909;521
58;1;1320;A;10;0;8912;387
58;1;1322;A;10;0;8928;479
58;1;1324;A;10;0;8978;332
58;1;1325;A;10;0;8981;560
58;1;1326;A;10;0;8999;423
58;1;1328;A;10;0;9017;440
58;1;1329;A;10;0;9028;653
58;1;1330;A;10;0;9035;422
58;1;1331;A;10;0;9041;324
58;1;1332;A;10;0;9055;353
58;1;1333;A;10;0;9059;658
58;1;1334;A;10;0;9061;324
58;1;1335;A;10;0;9073;401
58;1;1336;A;10;0;9112;3231
58;1;1337;A;10;0;9113;436
58;1;1340;A;10;0;9132;429
58;1;1341;A;10;0;9147;430
58;1;1342;A;10;0;9189;614
58;1;1343;A;10;0;9192;528
58;1;1345;A;10;0;9199;587
58;1;1346;A;10;0;9271;539
58;1;1347;A;10;0;9280;14289
58;1;1348;A;10;0;9284;488
58;1;1349;A;10;0;10092;568
58;1;1350;A;10;0;9319;321
58;1;1351;A;10;0;9320;14292
58;1;1352;A;10;0;9335;560
58;1;1353;A;10;0;9347;373
58;1;1354;A;10;0;9345;609
58;1;1355;A;10;0;9351;479
58;1;1357;A;10;0;10105;686
58;1;1358;A;10;0;20678;14291
58;1;1359;A;10;0;10107;433
58;1;1360;A;10;0;9373;58408
58;1;1361;A;10;0;10112;609
58;1;1362;A;10;0;9386;434
58;1;1363;A;10;0;10132;412
58;1;1364;A;10;0;9400;435
58;1;1365;A;10;0;10116;436
58;1;1366;A;10;0;9433;14292
58;1;1367;A;10;0;9446;420
58;1;1368;A;10;0;9905;412
58;1;1369;A;10;0;9908;718
58;1;1370;A;10;0;9453;561
58;1;1371;A;10;0;9465;425
58;1;1372;A;10;0;9471;686
58;1;1374;A;10;0;9481;548
58;1;1376;A;10;0;9489;681
58;1;1377;A;10;0;9918;468
58;1;1378;A;10;0;9505;696
58;1;1379;A;10;0;9517;501
58;1;1381;A;10;0;9538;407
58;1;1382;A;10;0;27169;569
58;1;1383;A;10;0;9576;497
58;1;1384;A;10;0;9581;670
58;1;1385;A;10;0;9589;569
58;1;1386;A;10;0;9600;375
58;1;1387;A;10;0;9614;568
58;1;1389;A;10;0;9634;353
58;1;1390;A;10;0;9686;609
58;1;1393;A;10;0;9754;678
58;1;1395;A;10;0;9783;326
58;1;1396;A;10;0;9791;422
58;1;1398;A;10;0;9843;395
58;1;1399;A;10;0;9853;321
58;1;1400;A;10;0;9861;577
58;1;1403;A;10;0;9992;664
58;1;1404;A;10;0;10010;383
58;1;1405;A;10;0;10009;357
58;1;1406;A;10;0;10019;458
58;1;1407;A;10;0;10019;334
58;1;1408;A;10;0;10148;638
58;1;1409;A;10;0;10155;441
58;1;1410;A;10;0;10028;705
58;1;1411;A;10;0;10163;14289
58;1;1415;A;10;0;10171;443
58;1;1416;A;10;0;10175;14291
58;1;1417;A;10;0;10192;545
58;1;1419;A;10;0;10197;548
58;1;1420;A;10;0;10207;702
58;1;1427;A;10;0;10302;315
58;1;1429;A;10;0;10318;498
58;1;1431;A;10;0;10356;352
58;1;1432;A;10;0;10358;611
58;1;1433;A;10;0;10362;590
58;1;1437;A;10;0;10393;469
58;1;1438;A;10;0;10403;334
58;1;1439;A;10;0;10417;530
58;1;1441;A;10;0;10480;619
58;1;1442;A;10;0;10481;449
58;1;1443;A;10;0;10495;329
58;1;1444;A;10;0;10515;709
58;1;1450;A;10;0;10622;352
58;1;1451;A;10;0;10624;387
58;1;1452;A;10;0;10631;570
58;1;1453;A;10;0;10645;400
58;1;1454;A;10;0;10681;58410
58;1;1455;A;10;0;10701;611
58;1;1456;A;10;0;10720;400
58;1;1460;A;10;0;10748;611
58;1;1461;A;10;0;10858;454
58;1;1462;A;10;0;10778;423
58;1;1463;A;10;0;10794;705
58;1;1465;A;10;0;10833;692
58;1;1466;A;10;0;10845;594
58;1;1468;A;10;0;10873;726
58;1;1469;A;10;0;10933;385
58;1;1471;A;10;0;10954;348
58;1;1472;A;10;0;10958;58413
58;1;1473;A;10;0;10962;457
58;1;1474;A;10;0;10985;14292
58;1;1477;A;10;0;11013;593
58;1;1478;A;10;0;11016;538
58;1;1479;A;10;0;11031;319
58;1;1481;A;10;0;11043;692
58;1;1484;A;10;0;11118;410
58;1;1485;A;10;0;11134;461
58;1;1486;A;10;0;11151;3229
58;1;1487;A;10;0;11159;530
58;1;1489;A;10;0;11172;371
58;1;1491;A;10;0;11184;377
58;1;1492;A;10;0;11192;624
58;1;1493;A;10;0;11212;340
58;1;1494;A;10;0;11229;498
58;1;1495;A;10;0;11242;696
58;1;1496;A;10;0;11244;401
58;1;1497;A;10;0;11256;462
58;1;1498;A;10;0;11262;510
58;1;1499;A;10;0;11264;510
58;1;1501;A;10;0;11338;407
58;1;1503;A;10;0;11342;349
58;1;1505;A;10;0;11372;572
58;1;1506;A;10;0;11391;592
58;1;1508;A;10;0;11389;396
58;1;1510;A;10;0;11446;2798
58;1;1511;A;10;0;11453;429
58;1;1513;A;10;0;11462;627
58;1;1514;A;10;0;11463;639
58;1;1516;A;10;0;11479;657
58;1;1517;A;10;0;11485;422
58;1;1518;A;10;0;11490;467
58;1;1520;A;10;0;11514;412
58;1;1521;A;10;0;11532;495
58;1;1522;A;10;0;2730;573
58;1;1523;A;10;0;11570;315
58;1;1526;A;10;0;12188;407
58;1;1528;A;10;0;12199;383
58;1;1539;A;10;0;11771;702
58;1;1540;A;10;0;11779;418
58;1;1541;A;10;0;11784;394
58;1;1542;A;10;0;11785;669
58;1;1543;A;10;0;11793;403
58;1;1544;A;10;0;11829;602
58;1;1545;A;10;0;11834;619
58;1;1546;A;10;0;11851;619
58;1;1548;A;10;0;11863;693
58;1;1549;A;10;0;11868;467
58;1;1550;A;10;0;11878;2791
58;1;1551;A;10;0;11927;692
58;1;1555;A;10;0;11933;539
58;1;1556;A;10;0;11938;474
58;1;1557;A;10;0;11949;690
58;1;1558;A;10;0;11961;641
58;1;1560;A;10;0;11988;419
58;1;1562;A;10;0;12014;511
58;1;1564;A;10;0;12261;321
58;1;1565;A;10;0;12274;475
58;1;1566;A;10;0;12279;574
58;1;1567;A;10;0;12281;652
58;1;1568;A;10;0;12085;702
58;1;1569;A;10;0;12295;541
58;1;1570;A;10;0;12298;422
58;1;1571;A;10;0;12123;429
58;1;1574;A;10;0;12315;404
58;1;1575;A;10;0;12151;566
58;1;1576;A;10;0;12322;498
58;1;1578;A;10;0;12349;670
58;1;1579;A;10;0;12353;441
58;1;1580;A;10;0;12360;332
58;1;1581;A;10;0;12381;412
58;1;1582;A;10;0;12409;567
58;1;1583;A;10;0;12414;560
58;1;1584;A;10;0;12398;678
58;1;1585;A;10;0;12422;476
58;1;1586;A;10;0;12430;611
58;1;1588;A;10;0;12491;573
58;1;1590;A;10;0;12574;667
58;1;1591;A;10;0;12589;319
58;1;1592;A;10;0;12593;681
58;1;1593;A;10;0;12599;487
58;1;1594;A;10;0;12602;560
58;1;1595;A;10;0;12614;539
58;1;1596;A;10;0;12615;352
58;1;1597;A;10;0;12627;530
58;1;1598;A;10;0;12642;548
58;1;1599;A;10;0;12646;613
58;1;1600;A;10;0;12665;669
58;1;1601;A;10;0;12670;366
58;1;1602;A;10;0;12680;710
58;1;1604;A;10;0;12717;14291
58;1;1606;A;10;0;12736;590
58;1;1608;A;10;0;12753;718
58;1;1609;A;10;0;12762;619
58;1;1610;A;10;0;12763;421
58;1;1611;A;10;0;12774;336
58;1;1613;A;10;0;12874;678
58;1;1617;A;10;0;13010;387
58;1;1618;A;10;0;13030;570
58;1;1619;A;10;0;13040;511
58;1;1620;A;10;0;27053;561
58;1;1621;A;10;0;13053;656
58;1;1622;A;10;0;13064;690
58;1;1623;A;10;0;13083;709
58;1;1626;A;10;0;13116;646
58;1;1628;A;10;0;13207;521
58;1;1629;A;10;0;13209;321
58;1;1631;A;10;0;13217;14291
58;1;1632;A;10;0;13220;521
58;1;1633;A;10;0;13223;610
58;1;1638;A;10;0;13280;570
58;1;1642;A;10;0;13330;586
58;1;1644;A;10;0;13353;523
58;1;1645;A;10;0;13361;669
58;1;1646;A;10;0;13376;718
58;1;1647;A;10;0;13379;334
58;1;1648;A;10;0;13381;679
58;1;1649;A;10;0;13385;695
58;1;1652;A;10;0;13405;488
58;1;1653;A;10;0;13409;404
58;1;1656;A;10;0;13465;530
58;1;1660;A;10;0;13517;684
58;1;1661;A;10;0;13519;561
58;1;1662;A;10;0;13522;528
58;1;1663;A;10;0;13528;599
58;1;1664;A;10;0;13566;585
58;1;1665;A;10;0;13567;462
58;1;1666;A;10;0;13580;394
58;1;1667;A;10;0;13618;3231
58;1;1669;A;10;0;27169;14289
58;1;1670;A;10;0;9706;14290
58;1;1672;A;10;0;13688;540
58;1;1673;A;10;0;13699;321
58;1;1674;A;10;0;4482;14290
58;1;1676;A;10;0;13734;488
58;1;1677;A;10;0;13746;540
58;1;1678;A;10;0;13759;566
58;1;1686;A;10;0;13853;332
58;1;1687;A;10;0;14337;470
58;1;1688;A;10;0;14340;3229
58;1;1689;A;10;0;13888;664
58;1;1694;A;10;0;14418;373
58;1;1695;A;10;0;14428;479
58;1;1696;A;10;0;14431;324
58;1;1697;A;10;0;14439;332
58;1;1699;A;10;0;14462;468
58;1;1701;A;10;0;14477;323
58;1;1702;A;10;0;13924;470
58;1;1704;A;10;0;13941;698
58;1;1705;A;10;0;14499;718
58;1;1706;A;10;0;14503;348
58;1;1707;A;10;0;13986;590
58;1;1708;A;10;0;13997;14289
58;1;1709;A;10;0;14002;488
58;1;1710;A;10;0;14014;433
58;1;1714;A;10;0;14107;657
58;1;1717;A;10;0;14145;569
58;1;1718;A;10;0;14151;494
58;1;1719;A;10;0;14213;14289
58;1;1721;A;10;0;14194;441
58;1;1724;A;10;0;14218;425
58;1;1725;A;10;0;14516;308
58;1;1727;A;10;0;14237;495
58;1;1729;A;10;0;14537;472
58;1;1730;A;10;0;14259;495
58;1;1731;A;10;0;14265;472
58;1;1732;A;10;0;14539;494
58;1;1735;A;10;0;14320;595
58;1;1736;A;10;0;14897;14289
58;1;1738;A;10;0;14912;670
58;1;1739;A;10;0;14922;511
58;1;1740;A;10;0;13780;324
58;1;1742;A;10;0;14936;528
58;1;1743;A;10;0;14953;601
58;1;1744;A;10;0;5136;371
58;1;1748;A;10;0;14980;384
58;1;1750;A;10;0;15026;501
58;1;1752;A;10;0;15080;580
58;1;1753;A;10;0;15086;705
58;1;1754;A;10;0;15100;560
58;1;1755;A;10;0;15101;538
58;1;1756;A;10;0;15142;3338
58;1;1758;A;10;0;15173;324
58;1;1759;A;10;0;15190;3229
58;1;1760;A;10;0;15211;429
58;1;1761;A;10;0;15225;359
58;1;1762;A;10;0;15227;577
58;1;1763;A;10;0;15237;522
58;1;1765;A;10;0;15251;465
58;1;1767;A;10;0;15259;572
58;1;1768;A;10;0;15262;321
58;1;1769;A;10;0;15264;339
58;1;1770;A;10;0;15271;458
58;1;1771;A;10;0;15273;383
58;1;1772;A;10;0;15298;696
58;1;1775;A;10;0;15314;366
58;1;1776;A;10;0;15328;640
58;1;1777;A;10;0;15333;529
58;1;1778;A;10;0;15347;566
58;1;1780;A;10;0;15374;353
58;1;1781;A;10;0;15395;319
58;1;1782;A;10;0;15399;451
58;1;1783;A;10;0;15452;441
58;1;1785;A;10;0;15483;14290
58;1;1786;A;10;0;15490;511
58;1;1787;A;10;0;15515;332
58;1;1788;A;10;0;15527;585
58;1;1789;A;10;0;15539;610
58;1;1790;A;10;0;15598;561
58;1;1792;A;10;0;15608;470
58;1;1794;A;10;0;15618;613
58;1;1796;A;10;0;15641;429
58;1;1797;A;10;0;15660;508
58;1;1798;A;10;0;15699;373
58;1;1799;A;10;0;15710;523
58;1;1801;A;10;0;15743;509
58;1;1803;A;10;0;15768;510
58;1;1805;A;10;0;15833;400
58;1;1806;A;10;0;14336;348
58;1;1807;A;10;0;3936;14291
58;1;1808;A;10;0;15876;658
58;1;1809;A;10;0;16181;433
58;1;1810;A;10;0;16186;568
58;1;1813;A;10;0;15904;479
58;1;1814;A;10;0;15931;624
58;1;1815;A;10;0;15950;521
58;1;1816;A;10;0;16218;365
58;1;1818;A;10;0;16005;340
58;1;1819;A;10;0;16014;537
58;1;1820;A;10;0;16031;419
58;1;1822;A;10;0;16247;541
58;1;1823;A;10;0;16249;373
58;1;1824;A;10;0;16251;577
58;1;1826;A;10;0;16271;568
58;1;1827;A;10;0;16275;514
58;1;1828;A;10;0;16035;373
58;1;1829;A;10;0;16040;678
58;1;1830;A;10;0;16282;530
58;1;1831;A;10;0;16295;369
58;1;1832;A;10;0;16079;515
58;1;1834;A;10;0;16107;14292
58;1;1835;A;10;0;16299;511
58;1;1836;A;10;0;16302;518
58;1;1837;A;10;0;16312;690
58;1;1838;A;10;0;27332;58409
58;1;1839;A;10;0;16318;646
58;1;1840;A;10;0;6922;2798
58;1;1843;A;10;0;16322;607
58;1;1845;A;10;0;16348;569
58;1;1848;A;10;0;16419;487
58;1;1849;A;10;0;16421;484
58;1;1850;A;10;0;16424;649
58;1;1851;A;10;0;16429;580
58;1;1852;A;10;0;16434;495
58;1;1854;A;10;0;16474;545
58;1;1855;A;10;0;16478;14290
58;1;1856;A;10;0;16480;599
58;1;1857;A;10;0;16481;14290
58;1;1858;A;10;0;16487;634
58;1;1860;A;10;0;16507;423
58;1;1861;A;10;0;16510;602
58;1;1862;A;10;0;16512;641
58;1;1864;A;10;0;16549;2798
58;1;1865;A;10;0;16562;528
58;1;1866;A;10;0;16590;58408
58;1;1867;A;10;0;16610;574
58;1;1868;A;10;0;17549;373
58;1;1869;A;10;0;16641;565
58;1;1871;A;10;0;16652;560
58;1;1872;A;10;0;16662;560
58;1;1873;A;10;0;16666;521
58;1;1875;A;10;0;16670;590
58;1;1876;A;10;0;16671;387
58;1;1877;A;10;0;16674;723
58;1;1878;A;10;0;16678;494
58;1;1879;A;10;0;16683;508
58;1;1880;A;10;0;16686;614
58;1;1881;A;10;0;16698;385
58;1;1882;A;10;0;16700;14292
58;1;1883;A;10;0;16701;454
58;1;1885;A;10;0;16705;681
58;1;1887;A;10;0;18740;568
58;1;1890;A;10;0;16765;634
58;1;1893;A;10;0;16848;410
58;1;1894;A;10;0;16883;559
58;1;1895;A;10;0;16940;534
58;1;1896;A;10;0;16936;324
58;1;1898;A;10;0;16951;385
58;1;1899;A;10;0;16964;14291
58;1;1900;A;10;0;16967;627
58;1;1901;A;10;0;16973;650
58;1;1903;A;10;0;16996;530
58;1;1904;A;10;0;17021;400
58;1;1905;A;10;0;17037;308
58;1;1906;A;10;0;17050;319
58;1;1907;A;10;0;17058;638
58;1;1908;A;10;0;17065;387
58;1;1909;A;10;0;17079;686
58;1;1910;A;10;0;17082;321
58;1;1911;A;10;0;17128;537
58;1;1912;A;10;0;17133;620
58;1;1913;A;10;0;17147;610
58;1;1914;A;10;0;17176;609
58;1;1916;A;10;0;17190;539
58;1;1918;A;10;0;17214;692
58;1;1919;A;10;0;17218;395
58;1;1920;A;10;0;17219;541
58;1;1921;A;10;0;17233;14290
58;1;1922;A;10;0;17288;498
58;1;1923;A;10;0;17289;425
58;1;1924;A;10;0;17293;373
58;1;1925;A;10;0;17300;679
58;1;1926;A;10;0;17561;479
58;1;1927;A;10;0;13171;14291
58;1;1928;A;10;0;17569;658
58;1;1929;A;10;0;17344;619
58;1;1930;A;10;0;17585;465
58;1;1933;A;10;0;17358;387
58;1;1934;A;10;0;17367;305
58;1;1937;A;10;0;17404;418
58;1;1939;A;10;0;17619;440
58;1;1940;A;10;0;17443;552
58;1;1942;A;10;0;17634;479
58;1;1943;A;10;0;17472;578
58;1;1944;A;10;0;17639;387
58;1;1945;A;10;0;17645;696
58;1;1946;A;10;0;17667;402
58;1;1947;A;10;0;17681;545
58;1;1948;A;10;0;17686;569
58;1;1949;A;10;0;17707;691
58;1;1950;A;10;0;17707;556
58;1;1951;A;10;0;17716;580
58;1;1952;A;10;0;17728;375
58;1;1954;A;10;0;17766;470
58;1;1955;A;10;0;17769;529
58;1;1957;A;10;0;17820;528
58;1;1958;A;10;0;17832;602
58;1;1959;A;10;0;17839;329
58;1;1960;A;10;0;17843;332
58;1;1962;A;10;0;15641;714
58;1;1963;A;10;0;17512;425
58;1;1965;A;10;0;17889;360
58;1;1966;A;10;0;17911;470
58;1;1967;A;10;0;17915;640
58;1;1969;A;10;0;17947;455
58;1;1970;A;10;0;17955;359
58;1;1972;A;10;0;17971;359
58;1;1973;A;10;0;17990;458
58;1;1975;A;10;0;18055;553
58;1;1976;A;10;0;18058;590
58;1;1977;A;10;0;18071;410
58;1;1978;A;10;0;18073;695
58;1;1981;A;10;0;18108;580
58;1;1982;A;10;0;18110;553
58;1;1983;A;10;0;4683;607
58;1;1984;A;10;0;18137;14289
58;1;1985;A;10;0;18142;555
58;1;1986;A;10;0;18196;402
58;1;1988;A;10;0;18210;437
58;1;1989;A;10;0;18390;624
58;1;1991;A;10;0;18219;530
58;1;1992;A;10;0;18220;397
58;1;1993;A;10;0;18256;418
58;1;1994;A;10;0;18258;502
58;1;1995;A;10;0;26575;656
58;1;1999;A;10;0;16325;672
58;1;2000;A;10;0;13269;465
58;1;2001;A;10;0;18360;556
58;1;2004;A;10;0;18516;312
58;1;2005;A;10;0;18415;595
58;1;2008;A;10;0;18426;559
58;1;2009;A;10;0;18437;528
58;1;2011;A;10;0;18438;595
58;1;2012;A;10;0;28416;14292
58;1;2014;A;10;0;18463;14292
58;1;2015;A;10;0;18444;560
58;1;2018;A;10;0;11153;604
58;1;2019;A;10;0;18479;14290
58;1;2022;A;10;0;18537;714
58;1;2023;A;10;0;18547;520
58;1;2024;A;10;0;18553;566
58;1;2025;A;10;0;18613;366
58;1;2026;A;10;0;18635;695
58;1;2027;A;10;0;18656;625
58;1;2028;A;10;0;18698;653
58;1;2030;A;10;0;18719;609
58;1;2031;A;10;0;18723;565
58;1;2034;A;10;0;18748;433
58;1;2035;A;10;0;18776;3229
58;1;2036;A;10;0;18822;324
58;1;2038;A;10;0;18832;656
58;1;2039;A;10;0;18844;567
58;1;2040;A;10;0;18853;437
58;1;2041;A;10;0;18985;387
58;1;2042;A;10;0;18987;570
58;1;2043;A;10;0;18913;570
58;1;2044;A;10;0;18923;619
58;1;2045;A;10;0;18990;392
58;1;2046;A;10;0;18926;534
58;1;2050;A;10;0;19063;375
58;1;2051;A;10;0;19075;425
58;1;2052;A;10;0;19081;425
58;1;2053;A;10;0;19110;319
58;1;2055;A;10;0;19167;555
58;1;2056;A;10;0;19182;533
58;1;2058;A;10;0;13080;692
58;1;2059;A;10;0;19201;586
58;1;2060;A;10;0;19217;728
58;1;2061;A;10;0;19239;540
58;1;2062;A;10;0;19244;635
58;1;2063;A;10;0;19288;548
58;1;2064;A;10;0;19318;702
58;1;2066;A;10;0;19305;573
58;1;2067;A;10;0;19329;3229
58;1;2068;A;10;0;19331;580
58;1;2069;A;10;0;19339;468
58;1;2070;A;10;0;19349;651
58;1;2071;A;10;0;19373;681
58;1;2072;A;10;0;19382;3231
58;1;2073;A;10;0;19389;670
58;1;2074;A;10;0;19434;329
58;1;2076;A;10;0;19447;387
58;1;2078;A;10;0;19517;425
58;1;2079;A;10;0;19521;435
58;1;2081;A;10;0;19536;58408
58;1;2082;A;10;0;19539;423
58;1;2084;A;10;0;19542;593
58;1;2086;A;10;0;19573;369
58;1;2087;A;10;0;19588;469
58;1;2088;A;10;0;19619;586
58;1;2089;A;10;0;19634;718
58;1;2090;A;10;0;19636;576
58;1;2091;A;10;0;19765;58409
58;1;2093;A;10;0;19813;594
58;1;2094;A;10;0;19816;587
58;1;2095;A;10;0;19823;377
58;1;2096;A;10;0;19836;592
58;1;2097;A;10;0;28659;481
58;1;2098;A;10;0;14904;465
58;1;2099;A;10;0;19919;539
58;1;2100;A;10;0;19968;558
58;1;2102;A;10;0;19985;626
58;1;2103;A;10;0;19992;573
58;1;2105;A;10;0;20856;702
58;1;2106;A;10;0;20067;14292
58;1;2107;A;10;0;20130;674
58;1;2109;A;10;0;20139;521
58;1;2110;A;10;0;20145;14291
58;1;2113;A;10;0;20167;615
58;1;2114;A;10;0;20169;451
58;1;2115;A;10;0;20196;679
58;1;2116;A;10;0;20204;58411
58;1;2117;A;10;0;20205;2791
58;1;2118;A;10;0;20209;601
58;1;2119;A;10;0;20225;702
58;1;2120;A;10;0;20218;702
58;1;2122;A;10;0;20247;3229
58;1;2123;A;10;0;20252;14290
58;1;2124;A;10;0;20261;537
58;1;2125;A;10;0;20266;610
58;1;2127;A;10;0;20290;422
58;1;2128;A;10;0;20296;541
58;1;2131;A;10;0;20334;692
58;1;2133;A;10;0;20338;602
58;1;2136;A;10;0;20363;634
58;1;2137;A;10;0;20366;3229
58;1;2139;A;10;0;20383;481
58;1;2140;A;10;0;20424;395
58;1;2141;A;10;0;20394;590
58;1;2144;A;10;0;20409;590
58;1;2147;A;10;0;20435;420
58;1;2148;A;10;0;20449;339
58;1;2149;A;10;0;20466;384
58;1;2152;A;10;0;20488;58413
58;1;2154;A;10;0;20513;377
58;1;2155;A;10;0;20529;14292
58;1;2157;A;10;0;20543;705
58;1;2159;A;10;0;20550;530
58;1;2160;A;10;0;20552;561
58;1;2161;A;10;0;20568;409
58;1;2162;A;10;0;20579;607
58;1;2163;A;10;0;20586;679
58;1;2164;A;10;0;20592;599
58;1;2165;A;10;0;20860;667
58;1;2166;A;10;0;25105;568
58;1;2167;A;10;0;20629;702
58;1;2168;A;10;0;20633;572
58;1;2169;A;10;0;20637;334
58;1;2171;A;10;0;20653;653
58;1;2172;A;10;0;20653;422
58;1;2173;A;10;0;20874;602
58;1;2176;A;10;0;20674;556
58;1;2178;A;10;0;20701;2791
58;1;2179;A;10;0;20704;348
58;1;2180;A;10;0;20731;686
58;1;2181;A;10;0;20741;561
58;1;2182;A;10;0;20749;718
58;1;2183;A;10;0;20756;487
58;1;2185;A;10;0;10852;609
58;1;2186;A;10;0;20779;14292
58;1;2187;A;10;0;20780;610
58;1;2188;A;10;0;20787;359
58;1;2190;A;10;0;22282;396
58;1;2192;A;10;0;20825;423
58;1;2193;A;10;0;20827;14291
58;1;2194;A;10;0;20831;548
58;1;2195;A;10;0;20848;610
58;1;2196;A;10;0;7695;593
58;1;2197;A;10;0;20852;548
58;1;2198;A;10;0;20901;611
58;1;2199;A;10;0;20914;638
58;1;2201;A;10;0;20939;14292
58;1;2202;A;10;0;20969;574
58;1;2203;A;10;0;20984;353
58;1;2204;A;10;0;20989;541
58;1;2205;A;10;0;21004;674
58;1;2206;A;10;0;21004;387
58;1;2207;A;10;0;23498;607
58;1;2208;A;10;0;15370;14292
58;1;2209;A;10;0;21035;3231
58;1;2210;A;10;0;21060;612
58;1;2211;A;10;0;21083;455
58;1;2212;A;10;0;21096;538
58;1;2213;A;10;0;21107;334
58;1;2214;A;10;0;21109;465
58;1;2215;A;10;0;21119;629
58;1;2216;A;10;0;21177;614
58;1;2217;A;10;0;21201;488
58;1;2218;A;10;0;21213;615
58;1;2220;A;10;0;21233;3229
58;1;2221;A;10;0;21243;470
58;1;2222;A;10;0;21251;565
58;1;2223;A;10;0;21252;382
58;1;2224;A;10;0;21267;569
58;1;2226;A;10;0;21294;397
58;1;2228;A;10;0;21304;602
58;1;2229;A;10;0;21305;545
58;1;2230;A;10;0;21306;602
58;1;2231;A;10;0;21311;574
58;1;2233;A;10;0;21342;375
58;1;2235;A;10;0;21354;569
58;1;2236;A;10;0;21368;681
58;1;2238;A;10;0;21398;3231
58;1;2240;A;10;0;21417;619
58;1;2242;A;10;0;21462;661
58;1;2244;A;10;0;21491;620
58;1;2245;A;10;0;21512;504
58;1;2246;A;10;0;21548;624
58;1;2247;A;10;0;21549;709
58;1;2248;A;10;0;21564;670
58;1;2249;A;10;0;21633;455
58;1;2250;A;10;0;21655;568
58;1;2251;A;10;0;21754;440
58;1;2252;A;10;0;21761;639
58;1;2253;A;10;0;21777;534
58;1;2254;A;10;0;21819;645
58;1;2255;A;10;0;21863;58410
58;1;2258;A;10;0;22283;580
58;1;2260;A;10;0;21900;362
58;1;2261;A;10;0;22292;441
58;1;2263;A;10;0;22294;420
58;1;2264;A;10;0;21947;559
58;1;2265;A;10;0;21957;451
58;1;2266;A;10;0;21972;688
58;1;2269;A;10;0;22147;590
58;1;2271;A;10;0;22153;3338
58;1;2273;A;10;0;22046;632
58;1;2274;A;10;0;22064;633
58;1;2278;A;10;0;22102;539
58;1;2279;A;10;0;22108;702
58;1;2281;A;10;0;22124;635
58;1;2282;A;10;0;22337;362
58;1;2284;A;10;0;22342;611
