CID;LID;NID;NAME;NCOMMENT
58;1;778;Alsfelder Straße;
58;1;779;Alsheim;
58;1;780;Alsingerhof;
58;1;781;Alsleben;
58;1;782;Alsterchaussee;
58;1;783;Alsterdorf;
58;1;784;Alsterdorfer Damm;
58;1;785;Alsterdorfer Straße;
58;1;786;Alsterglacis;
58;1;787;Alsterkamp;
58;1;788;Alsterkrugchaussee;
58;1;789;Alstertor;
58;1;790;Alsterufer;
58;1;791;Alsterweg;
58;1;792;Alsweiler;
58;1;793;Alt Duvenstedt;
58;1;794;Alt Golm;
58;1;795;Alt Heide;
58;1;796;Alt Kentzlin;
58;1;797;Alt Krenzlin;
58;1;798;Alt Käbelich;
58;1;799;Alt Langerwisch;
58;1;800;Alt Mölln;
58;1;801;Alt Nied;
58;1;802;Alt Praunheim;
58;1;803;Alt Ruppin;
58;1;804;Alt Salbke;
58;1;805;Alt Sossenheim;
58;1;806;Alt Tucheband;
58;1;807;Alt Zepernick;
58;1;808;Alt- Biesdorf;
58;1;809;Alt- Buch;
58;1;810;Alt- Buckow;
58;1;811;Alt- Friedrichsfelde;
58;1;812;Alt- Heiligensee;
58;1;813;Alt- Mariendorf;
58;1;814;Alt- Moabit;
58;1;815;Alt- Pichelsdorf;
58;1;816;Alt- Reinickendof;
58;1;817;Alt- Wittenau;
58;1;818;Alt-Biesdorf;
58;1;819;Alt-Blankenburg;
58;1;820;Alt-Buch;
58;1;821;Alt-Daber;
58;1;822;Alt-Friedrichsfelde;
58;1;823;Alt-Gielsdorf;
58;1;824;Alt-Glienicke;
58;1;825;Alt-Heiligensee;
58;1;826;Alt-Karow;
58;1;827;Alt-Kaulsdorf;
58;1;828;Alt-Köpenick;
58;1;829;Alt-Laatzen;
58;1;830;Alt-Löhr-Tor;
58;1;831;Alt-Lübars;
58;1;832;Alt-Mahlsdorf;
58;1;833;Alt-Mariendorf;
58;1;834;Alt-Moabit;
58;1;835;Alt-Müggelheim;
58;1;836;Alt-Pichelsdorf;
58;1;837;Alt-Rühlertwist;
58;1;838;Alt-Stralau;
58;1;839;Alt-Tempelhof;
58;1;840;Alt-Treptow;
58;1;841;Alt-Vinnhorst;
58;1;842;Alt-Waldenburg;
58;1;843;Alt-Wittenau;
58;1;844;Alt-Wolfsburg;
58;1;845;Altbarnim;
58;1;846;Altbernsdorf;
58;1;847;Altdorf;
58;1;848;Altdorf b. Nürnberg;
58;1;849;Altdorf/Burgthann;
58;1;850;Altdorf/Lainburg;
58;1;851;Altdorf/Leinburg;
58;1;852;Altdöbener Straße;
58;1;853;Altdöbern;
58;1;854;Alte B188;
58;1;855;Alte B270;
58;1;856;Alte B4;
58;1;857;Alte Bahnhofstraße;
58;1;858;Alte Brandenburger Straße;
58;1;859;Alte Brücke;
58;1;860;Alte Bundesstraße;
58;1;861;Alte Burg;
58;1;862;Alte Dorfstraße;
58;1;863;Alte Elbbrücke;
58;1;864;Alte Försterei;
58;1;865;Alte Geestebrücke;
58;1;866;Alte Hauptstraße;
58;1;867;Alte Heerstraße;
58;1;868;Alte Hellersdorfer Straße;
58;1;869;Alte Kieler Landstraße;
58;1;870;Alte Kölner Straße;
58;1;871;Alte Landstraße;
58;1;872;Alte Landwehrstraße;
58;1;873;Alte Lübecker Chaussee;
58;1;874;Alte Marktstätte;
58;1;875;Alte Neustadt;
58;1;876;Alte Rabenstraße;
58;1;877;Alte Römerstraße;
58;1;878;Alte Rügenbrücke;
58;1;879;Alte Schanze;
58;1;880;Alte Schleuse;
58;1;881;Alte Schmelz;
58;1;882;Alte Schmiede;
58;1;883;Alte Schönhauser Straße;
58;1;884;Alte Tauchaer Straße;
58;1;885;Alte Wallgasse;
58;1;886;Alte Weinstraße;
58;1;887;Alte Wöhr;
58;1;888;Alte Würzburger Straße;
58;1;889;Alte Zuckerfabrik;
58;1;890;Alte-Dreisbach-Straße;
58;1;891;AlteMarktstätte;
58;1;892;Altefähr;
58;1;893;Altena;
58;1;894;Altenahr;
58;1;895;Altenau;
58;1;896;Altenbach;
58;1;897;Altenbamberg;
58;1;898;Altenbaunaer Straße;
58;1;899;Altenbauner Straße;
58;1;900;Altenbeken;
58;1;901;Altenbekener Damm;
58;1;902;Altenberg;
58;1;903;Altenberg-Cinovec;
58;1;904;Altenberge;
58;1;905;Altenbergtunnel;
58;1;906;Altenbrak;
58;1;907;Altenbruch;
58;1;908;Altenbrückstraße;
58;1;909;Altenbuch;
58;1;910;Altenburg;
58;1;911;Altenburger Land;
58;1;912;Altenburger Straße;
58;1;913;Altenbüren;
58;1;914;Altendeich;
58;1;915;Altendiez;
58;1;916;Altendorf;
58;1;917;Altendorfer Straße;
58;1;918;Altener Straße;
58;1;919;Altenerding;
58;1;920;Altenesch;
58;1;921;Altenfurt;
58;1;922;Altengasse/Burgkirche;
58;1;923;Altenglan;
58;1;924;Altenhagen;
58;1;925;Altenhagen I;
58;1;926;Altenhagener Straße;
58;1;927;Altenhain;
58;1;928;Altenhausen;
58;1;929;Altenhof;
58;1;930;Altenhof, L285;
58;1;931;Altenhofer Straße;
58;1;932;Altenholz;
58;1;933;Altenholz, B503;
58;1;934;Altenholz/Dänischenhagen;
58;1;935;Altenhundem;
58;1;936;Altenkessel;
58;1;937;Altenkirchen;
58;1;938;Altenkirchen / B8;
58;1;939;Altenkirchen / Koblenzer Straße;
58;1;940;Altenkirchen-Leutzbach;
58;1;941;Altenkirchener Straße;
58;1;942;Altenkrempe;
58;1;943;Altenkunstadt;
58;1;944;Altenkunstadt-Röhrig;
58;1;945;Altenlingen;
58;1;946;Altenmarkt;
58;1;947;Altenmarkt a.d. Alz;
58;1;948;Altenmarkt an der Alz;
58;1;949;Altenmedingen;
58;1;950;Altenmünster;
58;1;951;Altenplos;
58;1;952;Altenried;
58;1;953;Altensittenbach;
58;1;954;Altenstadt;
58;1;955;Altenstadt a.d. Waldnaab;
58;1;956;Altenstadt an der Iller;
58;1;957;Altenstadt an der Waldnaab;
58;1;958;Altenstadt bei Vohenstrauß;
58;1;959;Altenstadt-Lindheim;
58;1;960;Altenstadt-Nord;
58;1;961;Altensteig;
58;1;962;Altensteig-Berneck;
58;1;963;Altensteig-Spielberg;
58;1;964;Altensteinstraße;
58;1;965;Altenthann;
58;1;966;Altentreptow;
58;1;967;Altentreptower Straße;
58;1;968;Altenwalde;
58;1;969;Altenwalde/L135;
58;1;970;Altenwall;
58;1;971;Altenweddingen;
58;1;972;Altenwerder;
58;1;973;Altenwerder Hauptdeich;
58;1;974;Altenwoogstraße;
58;1;975;Alter Bernauer Heerweg;
58;1;976;Alter Fischerweg;
58;1;977;Alter Flughafen;
58;1;978;Alter Mühlenweg;
58;1;979;Alter Postweg;
58;1;980;Alter Teichweg;
58;1;981;Alter Zollweg;
58;1;982;Altershausen;
58;1;983;Altes Amt Ebstorf;
58;1;984;Altes Messegelände;
58;1;985;Altewiekring;
58;1;986;Altfeld;
58;1;987;Altforweiler Industriegebiet;
58;1;988;Altfranken;
58;1;989;Altfraunhofen;
58;1;990;Altfriedland;
58;1;991;Altfähr;
58;1;992;Altgeringswalde;
58;1;993;Altglienicker Chaussee;
58;1;994;Althagen;
58;1;995;Althaldensleben;
58;1;996;Althausen;
58;1;997;Althegnenberg;
58;1;998;Altheimer Strasse;
58;1;999;Althengstett;
58;1;1000;Altholzkrug;
58;1;1001;Althornbach;
58;1;1002;Althüttendorf;
58;1;1003;Altisheim;
58;1;1004;Altkalen;
58;1;1005;Altlandsberg;
58;1;1006;Altlandsberger Chaussee;
58;1;1007;Altlandsberger Straße;
58;1;1008;Altlandsberger Weg;
58;1;1009;Altleiningen;
58;1;1010;Altlewin;
58;1;1011;Altlußheim;
58;1;1012;Altländer Straße;
58;1;1013;Altmannbrücke;
58;1;1014;Altmannstein;
58;1;1015;Altmark;
58;1;1016;Altmarkkreis Salzwedel;
58;1;1017;Altmarkstraße;
58;1;1018;Altmarkt;
58;1;1019;Altmarkt-Galerie;
58;1;1020;Altmerdingsen;
58;1;1021;Altmörbitz;
58;1;1022;Altmühlenbrück;
58;1;1023;Altmühlsee;
58;1;1024;Altmühltal;
58;1;1025;Altoberndorf;
58;1;1026;Altomünster;
58;1;1027;Altona;
58;1;1028;Altonaer Straße;
58;1;1029;Altonaerstraße;
58;1;1030;Altreichenau;
58;1;1031;Altreick-Mügelner-Straße;
58;1;1032;Altrip;
58;1;1033;Altrip - Mannheim-Neckarau;
58;1;1034;Altscherbitz;
58;1;1035;Altshausen;
58;1;1036;Altshausen-Süd;
58;1;1037;Altshausen-West;
58;1;1038;Altstadt;
58;1;1039;Altstadt Spandau;
58;1;1040;Altstadtring;
58;1;1041;Altstadttunnel;
58;1;1042;Altstädter Ring;
58;1;1043;Altstädter Straße;
58;1;1044;Alttrebbin;
58;1;1045;Altusried;
58;1;1046;Altwarmbüchen;
58;1;1047;Altwarmbüchen/Kircher Straße;
58;1;1048;Altwarmbüchener Moor;
58;1;1049;Altwarp;
58;1;1050;Altwickeder Hellweg;
58;1;1051;Altwied;
58;1;1052;Altzirkendorf;
58;1;1053;Altötting;
58;1;1054;Altötting-West;
58;1;1055;Alvern;
58;1;1056;Alvesloe;
58;1;1057;Alveslohe;
58;1;1058;Alveslohe-Barmstedt;
58;1;1059;Alvesrode/Wisentgehege;
58;1;1060;Alvesse/Hillerse;
58;1;1061;Alzenau;
58;1;1062;Alzenau i. UFr.;
58;1;1063;Alzenau-Mitte;
58;1;1064;Alzenau-Nord;
58;1;1065;Alzey;
58;1;1066;Alzey-Schafhausen;
58;1;1067;Alzey-Weinheim;
58;1;1068;Alzey-Worms;
58;1;1069;Alzeyer Straße;
58;1;1070;Alzhausen;
58;1;1071;Am Alten Flugplatz;
58;1;1072;Am Alten Hafen;
58;1;1073;Am Alten Krug;
58;1;1074;Am Alten Zoll;
58;1;1075;Am Angerberg;
58;1;1076;Am Auestadion;
58;1;1077;Am Bahnhof;
58;1;1078;Am Bahnhof St. Magnus;
58;1;1079;Am Bayenturm;
58;1;1080;Am Beckerkamp;
58;1;1081;Am Beilstück;
58;1;1082;Am Berge;
58;1;1083;Am Biggenkopf;
58;1;1084;Am Binsenplatz;
58;1;1085;Am Borbelholz;
58;1;1086;Am Bornacker;
58;1;1087;Am Bornberg;
58;1;1088;Am Bornheimer Hang;
58;1;1089;Am Brill;
58;1;1090;Am Brink;
58;1;1091;Am Bronzehügel;
58;1;1092;Am Brunnen;
58;1;1093;Am Buchhorst;
58;1;1094;Am Bugkgraben;
58;1;1095;Am Chiemsee;
58;1;1096;Am Dachsbau;
58;1;1097;Am Dammgraben;
58;1;1098;Am Dobben;
58;1;1099;Am Dobben ;
58;1;1100;Am Domhof;
58;1;1101;Am Dornbusch;
58;1;1102;Am Dreiländereck;
58;1;1103;Am Ebersbach;
58;1;1104;Am Eichelberg;
58;1;1105;Am Eisenbahndamm;
58;1;1106;Am Engelshof;
58;1;1107;Am Erlenbruch;
58;1;1108;Am Erzhafen;
58;1;1109;Am Erzhafen/Nordhafen;
58;1;1110;Am Eschenhof;
58;1;1111;Am Eselsbach;
58;1;1112;Am Fahrenplatz;
58;1;1113;Am Falkenberg;
58;1;1114;Am Festplatz;
58;1;1115;Am Feuerberg;
58;1;1116;Am Fichtenplan-Nord;
58;1;1117;Am Fichtenplan-Süd;
58;1;1118;Am Finther Wald;
58;1;1119;Am Fließ;
58;1;1120;Am Flugplatz;
58;1;1121;Am Forsthaus;
58;1;1122;Am Fort Elisabeth;
58;1;1123;Am Fort Gonsenheim;
58;1;1124;Am Frankenberg;
58;1;1125;Am Friedenshügel;
58;1;1126;Am Friedrichshain;
58;1;1127;Am Gasteig;
58;1;1128;Am Gasteig, Innere Wiener Straße;
58;1;1129;Am Geiersköpfel;
58;1;1130;Am Geismartor;
58;1;1131;Am Genter Ufer;
58;1;1132;Am Ghotischen Bad;
58;1;1133;Am Glan;
58;1;1134;Am Glockenturm;
58;1;1135;Am Goltzhorn;
58;1;1136;Am Gothischen Bad;
58;1;1137;Am Grauen Stein;
58;1;1138;Am Großen Dern;
58;1;1139;Am Großen Moordamm;
58;1;1140;Am Grünen Tal;
58;1;1141;Am Gutsplatz;
58;1;1142;Am Haarstrang;
58;1;1143;Am Hackteufel;
58;1;1144;Am Hagen;
58;1;1145;Am Hagwall;
58;1;1146;Am Hammelberg;
58;1;1147;Am Handelshof;
58;1;1148;Am Hang;
58;1;1149;Am Hanseufer;
58;1;1150;Am Harras;
58;1;1151;Am Hart;
58;1;1152;Am Hasenberge;
58;1;1153;Am Hehsel;
58;1;1154;Am Heidenholz;
58;1;1155;Am Herrenberg;
58;1;1156;Am Hoch;
58;1;1157;Am Hockenheimring;
58;1;1158;Am Hodenberger Deich;
58;1;1159;Am Hohen Feld;
58;1;1160;Am Hohen Weg;
58;1;1161;Am Hohlebrunn;
58;1;1162;Am Hohlebrunnen;
58;1;1163;Am Hulsberg;
58;1;1164;Am Hägfeld;
58;1;1165;Am Hüllgraben;
58;1;1166;Am Hülserhof;
58;1;1167;Am Industriehof;
58;1;1168;Am Juliusturm;
58;1;1169;Am Kahlen Berg;
58;1;1170;Am Kaiserkai;
58;1;1171;Am Kapellchen;
58;1;1172;Am Karlstor;
58;1;1173;Am Karlswald;
58;1;1174;Am Karpfenteich;
58;1;1175;Am Kavalleriesand;
58;1;1176;Am Kiesteich;
58;1;1177;Am Knie;
58;1;1178;Am Knill;
58;1;1179;Am Kreuzfeld;
58;1;1180;Am Kreuzstein;
58;1;1181;Am Kreuzstein/Marstallstraße;
58;1;1182;Am Kräherwald;
58;1;1183;Am Krämerwald;
58;1;1184;Am Kämpfelbach;
58;1;1185;Am Köpernitztal;
58;1;1186;Am Köppernitztal;
58;1;1187;Am Küchengarten;
58;1;1188;Am Kümpchenshof;
58;1;1189;Am Landpflegeheim;
58;1;1190;Am Langberg;
58;1;1191;Am Langenzug;
58;1;1192;Am Leher Tor;
58;1;1193;Am Lehester Deich;
58;1;1194;Am Leichborn;
58;1;1195;Am Leineufer;
58;1;1196;Am Lemmchen;
58;1;1197;Am Leverstapel;
58;1;1198;Am Limberg;
58;1;1199;Am Lindenberg;
58;1;1200;Am Linsenberg;
58;1;1201;Am Luisenhof;
58;1;1202;Am Lunedeich;
58;1;1203;Am Luneort;
58;1;1204;Am Läger;
58;1;1205;Am Mainzer Weg;
58;1;1206;Am Mammutbaum;
58;1;1207;Am Markt;
58;1;1208;Am Martinszehnten;
58;1;1209;Am Mellensee;
58;1;1210;Am Michelskopf;
58;1;1211;Am Mitterfeld;
58;1;1212;Am Moislinger Baum;
58;1;1213;Am Moosfeld;
58;1;1214;Am Müggelpark;
58;1;1215;Am Mühlbachtal;
58;1;1216;Am Mühlberg;
58;1;1217;Am Mühlborn;
58;1;1218;Am Mühlenberg;
58;1;1219;Am Mühlenwäldchen;
58;1;1220;Am Mühltor/B247;
58;1;1221;Am Mühltor/L1042;
58;1;1222;Am Neukirchner Wald;
58;1;1223;Am Neumarkt;
58;1;1224;Am Nordgraben;
58;1;1225;Am Nordhafen;
58;1;1226;Am Nötnitzgrund;
58;1;1227;Am Oberbaum;
58;1;1228;Am Oberen Marienbach;
58;1;1229;Am Oberndorfer Weiher;
58;1;1230;Am Ochsenzoll;
58;1;1231;Am Ortfelde;
58;1;1232;Am Peter-Altmeier-Ufer;
58;1;1233;Am Pfaffendorfer Tor;
58;1;1234;Am Pfahlberg;
58;1;1235;Am Pfeilshof;
58;1;1236;Am Pferdemarkt;
58;1;1237;Am Plärrer;
58;1;1238;Am Polygonn;
58;1;1239;Am Postfenn;
58;1;1240;Am Propsteihof;
58;1;1241;Am Protzenweiher;
58;1;1242;Am Pulverhof;
58;1;1243;Am Quast;
58;1;1244;Am Rabenfeld;
58;1;1245;Am Rathausplatz;
58;1;1246;Am Rehberg;
58;1;1247;Am Riederbruch;
58;1;1248;Am Ritterschlößchen;
58;1;1249;Am Rombergpark;
58;1;1250;Am Rosenbogen;
58;1;1251;Am Rosengarten;
58;1;1252;Am Rupenhorn;
58;1;1253;Am Römerhof;
58;1;1254;Am Römerlager;
58;1;1255;Am Römerwall;
58;1;1256;Am Rüten;
58;1;1257;Am Saalehafen;
58;1;1258;Am Saarplatz;
58;1;1259;Am Sandberge;
58;1;1260;Am Sandtorkai;
58;1;1261;Am Schafstall;
58;1;1262;Am Schenkberg;
58;1;1263;Am Schießrain;
58;1;1264;Am Schillertheater;
58;1;1265;Am Schlachtensee;
58;1;1266;Am Schlangengraben;
58;1;1267;Am Schloss;
58;1;1268;Am Schulwald;
58;1;1269;Am Schwarzen ;
58;1;1270;Am Schwarzen Meer;
58;1;1271;Am Schäfflerbach;
58;1;1272;Am Schönenkamp;
58;1;1273;Am Schützenplatz;
58;1;1274;Am Schützenweg;
58;1;1275;Am Seegraben;
58;1;1276;Am Seestern;
58;1;1277;Am Sommerbad;
58;1;1278;Am Sonnenborn;
58;1;1279;Am Sportforum;
58;1;1280;Am Sportpark;
58;1;1281;Am Sportplatz;
58;1;1282;Am Spreeufer;
58;1;1283;Am Spreth;
58;1;1284;Am Staad;
58;1;1285;Am Stadtrand;
58;1;1286;Am Stausee;
58;1;1287;Am Steinberg;
58;1;1288;Am Steinheimer Tor;
58;1;1289;Am Stern;
58;1;1290;Am Stienitzsee;
58;1;1291;Am Stift;
58;1;1292;Am Storchennest;
58;1;1293;Am Streitgieren;
58;1;1294;Am Stühbeckshorn;
58;1;1295;Am Stühm-Süd;
58;1;1296;Am Tiergarten;
58;1;1297;Am Tierpark;
58;1;1298;Am Travehafen;
58;1;1299;Am Treptower Park;
58;1;1300;Am Tunnel;
58;1;1301;Am Turnisch;
58;1;1302;Am Unkelstein;
58;1;1303;Am Vierrutenberg;
58;1;1304;Am Volksfestplatz;
58;1;1305;Am Vögenteich;
58;1;1306;Am Wacheberg;
58;1;1307;Am Waldgürtel;
58;1;1308;Am Wall;
58;1;1309;Am Wall ;
58;1;1310;Am Wallgraben;
58;1;1311;Am Wandrahm;
58;1;1312;Am Wasserturm;
58;1;1313;Am Wegfeld;
58;1;1314;Am Wehrhahn;
58;1;1315;Am Weinberg;
58;1;1316;Am Weißensee;
58;1;1317;Am Weißkirchener Berg;
58;1;1318;Am Wellbach;
58;1;1319;Am Westpark;
58;1;1320;Am Wiesenhof;
58;1;1321;Am Wildenberg;
58;1;1322;Am Windhukkai-Ost;
58;1;1323;Am Windhukkai-West;
58;1;1324;Am Wöllershof;
58;1;1325;Am Ziegelturm;
58;1;1326;Am Zollhaus;
58;1;1327;Am Zwingerteich;
58;1;1328;Am alten Hau;
58;1;1329;Am blauen Stein;
58;1;1330;Am roten Ufer;
58;1;1331;Amagasaki Allee;
58;1;1332;Amagasaki-Allee;
58;1;1333;Amalienburgstraße;
58;1;1334;Amalienplatz;
58;1;1335;Amalienstraße;
58;1;1336;Amandus-Stubbe-Straße ;
58;1;1337;Amandus-Stubbe-Straße - Hans-Duncker-Straße;
58;1;1338;Amberg;
58;1;1339;Amberg-Ammersricht;
58;1;1340;Amberg-Ost;
58;1;1341;Amberg-Sulzbach;
58;1;1342;Amberg-Süd;
58;1;1343;Amberg-West;
58;1;1344;Ambergau;
58;1;1345;Amberger Straße;
58;1;1346;Amelinghausen;
58;1;1347;Ameloser Straße;
58;1;1348;Amerang;
58;1;1349;Amesdorf;
58;1;1350;Ammerbuch;
58;1;1351;Ammerbuch-Breitenholz;
58;1;1352;Ammerbuch-Poltringen;
58;1;1353;Ammerland;
58;1;1354;Ammerlandallee;
58;1;1355;Ammerndorf;
58;1;1356;Ammersbek;
58;1;1357;Ammersee;
58;1;1358;Ammonstraße;
58;1;1359;Ammonstraße, Wiener Straße;
58;1;1360;Amorbach;
58;1;1361;Ampferbach;
58;1;1362;Ampfing;
58;1;1363;Ampfingstraße;
58;1;1364;Amphitheater;
58;1;1365;Amrumer Straße;
58;1;1366;Amshausen;
58;1;1367;Amsinckstraße;
58;1;1368;Amsterdam;
58;1;1369;Amsterdamer Straße;
58;1;1370;Amsterdamer Straße, Industriestraße;
58;1;1371;Amstetten;
58;1;1372;Amt Neuhaus;
58;1;1373;Amteroth;
58;1;1374;Amtsberg;
58;1;1375;Amtsbrink;
58;1;1376;Amtsstraße;
58;1;1377;Amtzell;
58;1;1378;Amundsenstraße;
58;1;1379;An Farina;
58;1;1380;An de Geest;
58;1;1381;An den Achterhöfen;
58;1;1382;An den Freiheitswiesen;
58;1;1383;An den Rohrbruchwiesen;
58;1;1384;An der Ahlmühle;
58;1;1385;An der Allee;
58;1;1386;An der Alster;
58;1;1387;An der Alsterschleife;
58;1;1388;An der B1;
58;1;1389;An der Birkenphulheide;
58;1;1390;An der Bornau;
58;1;1391;An der Bruchspitze;
58;1;1392;An der Brücke;
58;1;1393;An der Chaussee;
58;1;1394;An der Chaussee11,40249;
58;1;1395;An der Crivitzer Chaussee;
58;1;1396;An der Eisenbahn;
58;1;1397;An der Fachhochschule;
58;1;1398;An der Feuerwache;
58;1;1399;An der Frauenkirche;
58;1;1400;An der Fuldabrücke;
58;1;1401;An der Fähre;
58;1;1402;An der Galappmühle;
58;1;1403;An der Geeste;
58;1;1404;An der Goldgrube;
58;1;1405;An der Hammer Brücke;
58;1;1406;An der Hochstraße;
58;1;1407;An der Johanniskirche;
58;1;1408;An der Krimm;
58;1;1409;An der Lake;
58;1;1410;An der Landesgrenze;
58;1;1411;An der Landwehr;
58;1;1412;An der Lohe;
58;1;1413;An der Loreley;
58;1;1414;An der Lutherkirche;
58;1;1415;An der Lutter;
58;1;1416;An der Magistrale;
58;1;1417;An der Malte;
58;1;1418;An der Michaelbrücke;
58;1;1419;An der Mooseburg;
58;1;1420;An der Mühle;
58;1;1421;An der Oberbrücke;
58;1;1422;An der Ochsenwiese;
58;1;1423;An der Palmweide;
58;1;1424;An der Petersburg;
58;1;1425;An der Pirschheide;
58;1;1426;An der Point;
58;1;1427;An der Point, Olof-Palme-Straße;
58;1;1428;An der Promenade;
58;1;1429;An der Putlitzbrücke;
58;1;1430;An der Reihe;
58;1;1431;An der Rennbahn;
58;1;1432;An der Rothenburg;
58;1;1433;An der Saalebahn;
58;1;1434;An der Schanz;
58;1;1435;An der Schillingbrücke;
58;1;1436;An der Spandauer Brücke;
58;1;1437;An der Spitze;
58;1;1438;An der Stadtautobahn;
58;1;1439;An der Stadtmauer;
58;1;1440;An der Storkower Straße;
58;1;1441;An der Tabaksmühle;
58;1;1442;An der Umgehungsstrasse;
58;1;1443;An der Umgehungsstraße;
58;1;1444;An der Urania;
58;1;1445;An der Verbindungsbahn;
58;1;1446;An der Weide;
58;1;1447;An der Wuhlheide;
58;1;1448;An der neuen Schleuse;
58;1;1449;Anckelmannsplatz;
58;1;1450;Andechs;
58;1;1451;Andernach;
58;1;1452;Andernach an der B 9;
58;1;1453;Andernach-Mitte;
58;1;1454;Andernach-Nord;
58;1;1455;Andernach-Süd;
58;1;1456;AndernachMitte;
58;1;1457;Andernacher Straße;
58;1;1458;Anderten;
58;1;1459;Andisleben;
58;1;1460;Andorf;
58;1;1461;Andreas-Meyer-Straße;
58;1;1462;Andreas-Schuber-Straße;
58;1;1463;Andreas-Schubert-Straße;
58;1;1464;Andreasplatz;
58;1;1465;Andreasstraße;
58;1;1466;Angelbachtal;
58;1;1467;Angelbachtal-Eichtersheim;
58;1;1468;Angelburg;
58;1;1469;Angelburg-Frechenhausen;
58;1;1470;Angelburg-Gönnern;
58;1;1471;Angelburg-Lixfeld;
58;1;1472;Anger;
58;1;1473;Angerburger Allee;
58;1;1474;Angerburger Straße;
58;1;1475;Angerholz;
58;1;1476;Angermund;
58;1;1477;Angermunder Straße;
58;1;1478;Angermünde;
58;1;1479;Angermünde-Süd;
58;1;1480;Angermünder Chaussee;
58;1;1481;Angermünder Straße;
58;1;1482;Angerparkplatz;
58;1;1483;Angersdorf;
58;1;1484;Angerstraße;
58;1;1485;Angerweg;
58;1;1486;Anglagenring;
58;1;1487;Anhalt-Bitterfeld;
58;1;1488;Anhalter Straße;
58;1;1489;Anhausen;
58;1;1490;Anklam;
58;1;1491;Anklamer Landstraße;
58;1;1492;Anklamer Straße;
58;1;1493;Anklamer Straße/ Anklamer Landstraße;
58;1;1494;Ankum;
58;1;1495;Ankunftsbogen;
58;1;1496;Anlagenring;
58;1;1497;Annaberg-Buchholz;
58;1;1498;Annaberger Straße;
58;1;1499;Annarode;
58;1;1500;Anne-Frank-Straße;
58;1;1501;Annweiler;
58;1;1502;Annweiler am Trifels;
58;1;1503;Anröchte;
58;1;1504;Ansbach;
58;1;1505;Ansbach-Obereichenbach;
58;1;1506;Ansbacher Straße;
58;1;1507;Anschluss (Oberkasseler Straße);
58;1;1508;Anschluss A1;
58;1;1509;Anschluss A1/B207;
58;1;1510;Anschluss A1/L115;
58;1;1511;Anschluss A20/B206;
58;1;1512;Anschluss A210;
58;1;1513;Anschluss A25 Geesthacht;
58;1;1514;Anschluss A25-Geesthacht;
58;1;1515;Anschluss A43/B51;
58;1;1516;Anschluss A480/L3053;
58;1;1517;Anschluss A485;
58;1;1518;Anschluss A52/B7;
58;1;1519;Anschluss A542/L43 (Langenfelder Straße);
58;1;1520;Anschluss A553/B51;
58;1;1521;Anschluss A559/L124;
58;1;1522;Anschluss A59/L108 (Rheinallee);
58;1;1523;Anschluss A61;
58;1;1524;Anschluss A623;
58;1;1525;Anschluss A672;
58;1;1526;Anschluss A95;
58;1;1527;Anschluss A952;
58;1;1528;Anschluss Arena;
58;1;1529;Anschluss B 180;
58;1;1530;Anschluss B1;
58;1;1531;Anschluss B12-Bergham;
58;1;1532;Anschluss B12n;
58;1;1533;Anschluss B2;
58;1;1534;Anschluss B202;
58;1;1535;Anschluss B207/A1;
58;1;1536;Anschluss B26;
58;1;1537;Anschluss B3;
58;1;1538;Anschluss B404-Wankendorf;
58;1;1539;Anschluss B42;
58;1;1540;Anschluss B55a;
58;1;1541;Anschluss B61/B239;
58;1;1542;Anschluss B67/L600;
58;1;1543;Anschluss B9;
58;1;1544;Anschluss K728 Wehrheim Neu-Anspach;
58;1;1545;Anschluss L100;
58;1;1546;Anschluss L3047;
58;1;1547;Anschluss L3053;
58;1;1548;Anschluss L3326;
58;1;1549;Anschluss L418;
58;1;1550;Anschluss Nahetal;
58;1;1551;Anschluss Neuss-Hafen;
58;1;1552;Anschluss Schiersteiner Straße;
58;1;1553;Anschluss Sieghütte;
58;1;1554;Anschluss Theodor-Heuss-Allee;
58;1;1555;Anschluss Westring;
58;1;1556;Anschlussstelle B5;
58;1;1557;Anschlussstelle Contwig A8;
58;1;1558;Anschlussstelle D-Flughafen;
58;1;1559;Anschlussstelle Düsseldorf-Benrath;
58;1;1560;Anschlussstelle Düsseldorf-Holthausen;
58;1;1561;Anschlussstelle Düsseldorf-Messe/Arena;
58;1;1562;Anschlussstelle Düsseldorf-Stockum;
58;1;1563;Anschlussstelle Emmelshausen;
58;1;1564;Anschlussstelle Erkner;
58;1;1565;Anschlussstelle Gelsenkirchen-Heßler;
58;1;1566;Anschlussstelle Gelsenkirchen-Schalke;
58;1;1567;Anschlussstelle Hechtsheim-West;
58;1;1568;Anschlussstelle Hennigsdorf;
58;1;1569;Anschlussstelle Ingelheim-West;
58;1;1570;Anschlussstelle Jülich-West;
58;1;1571;Anschlussstelle Kaiserslautern-Einsiedlerhof;
58;1;1572;Anschlussstelle Kandel;
58;1;1573;Anschlussstelle Klettwitz;
58;1;1574;Anschlussstelle Köln-Niehl;
58;1;1575;Anschlussstelle Leverkusen;
58;1;1576;Anschlussstelle Mainz-Gonsenheim;
58;1;1577;Anschlussstelle Rheinböllen;
58;1;1578;Anschlussstelle Rostock Südstadt;
58;1;1579;Anschluß A571;
58;1;1580;Anschluß A573;
58;1;1581;Anschluß A623;
58;1;1582;Anschluß A64-Trier;
58;1;1583;Anschluß B257;
