CID;TABCD;LCD;CLASS;TCD;STCD;JUNCTIONNUMBER;RNID;N1ID;N2ID;POL_LCD;OTH_LCD;SEG_LCD;ROA_LCD;INPOS;INNEG;OUTPOS;OUTNEG;PRESENTPOS;PRESENTNEG;DIVERSIONPOS;DIVERSIONNEG;XCOORD;YCOORD;INTERRUPTSROAD;URBAN
58;1;42357;P;3;37;;;28264;;2321;;8609;;1;1;1;1;1;1;;;+01108965;+4997925;0;0
58;1;42364;P;1;12;;;18630;;1071;;42362;;1;1;1;1;1;1;;;+01295995;+4885855;0;0
58;1;42365;P;3;37;;;5759;;1071;;42362;;1;1;1;1;1;1;;;+01296885;+4884475;0;0
58;1;42366;P;3;37;;;22861;;42358;;42363;;1;1;1;1;1;1;;;+01307065;+4884210;0;0
58;1;42367;P;3;37;;;14961;;42359;;42363;;1;1;1;1;1;1;;;+01312555;+4884365;0;0
58;1;42368;P;1;12;;;21932;;42360;;42363;;1;1;1;1;1;1;;;+01315615;+4883915;0;0
58;1;42370;P;3;37;;;1807;;42369;;;8932;1;1;1;1;1;1;;;+01309995;+4880330;0;0
58;1;42371;P;1;12;;;21932;;42360;;;8932;1;1;1;1;1;1;;;+01315615;+4883915;0;0
58;1;42372;P;5;2;;25119;1;;1589;;;;;;;;;;;;+01143875;+4875930;0;1
58;1;42373;P;5;2;;27469;3718;;1589;;;;;;;;;;;;+01141540;+4876820;0;1
58;1;42376;P;1;3;21;;25771;;31740;;;7229;1;1;1;1;1;1;33;20;+01261100;+4826775;0;0
58;1;42377;P;1;3;20;;17683;;1947;;;7229;1;1;1;1;1;1;31;22;+01255215;+4827450;0;0
58;1;42378;P;1;3;19;;17684;;1947;;;7229;1;1;1;1;1;1;29;24;+01243700;+4825185;0;0
58;1;42379;P;1;3;;;17683;;1947;;9448;;1;1;1;1;1;1;;;+01255215;+4827450;0;0
58;1;42382;P;3;37;;;6676;;42380;;8741;;1;1;1;1;1;1;;;+01217430;+4806130;0;0
58;1;42383;P;3;37;;;26867;;42381;;;8757;1;1;1;1;1;1;;;+01171660;+4783150;0;0
58;1;42384;P;3;37;;;11933;;1555;;;8757;1;1;1;1;1;1;;;+01171865;+4787645;0;0
58;1;42385;P;3;1;;1920;1790;;5473;;7240;;0;0;0;0;1;1;;;+01140790;+4816275;0;0
58;1;42386;P;1;12;;;8605;;1277;;8868;;1;1;1;1;1;1;;;+01123700;+4818495;0;0
58;1;42388;P;3;37;;;7709;;42387;;9425;;1;1;1;1;1;1;;;+01129870;+4795005;0;0
58;1;42389;P;3;37;;;20862;;2165;;9425;;1;1;1;1;1;1;;;+01130940;+4795935;0;0
58;1;42390;P;3;1;;;13864;;1198;;7233;;0;0;0;0;1;1;;;+01038170;+4803765;0;0
58;1;42391;P;1;11;;7578;19948;;1982;;8442;;1;1;1;1;1;1;;;+01003615;+4838680;0;1
58;1;42392;P;1;8;;;17215;;1918;;8506;;1;1;1;1;1;1;;;+01048995;+4806465;0;0
58;1;42394;P;1;12;;19684;25393;;2526;;;42393;1;1;1;1;1;1;;;+01045100;+4827515;0;0
58;1;42395;P;1;8;;19684;25391;;2526;;;42393;1;1;1;1;1;1;;;+01046355;+4829270;0;0
58;1;42396;P;1;12;;19684;25392;;2526;;;42393;1;1;1;1;1;1;;;+01049170;+4828865;0;0
58;1;42397;P;3;1;;;6869;;1350;;7076;;0;0;0;0;1;1;;;+00921230;+5000210;0;0
58;1;42398;P;3;1;;;6870;;1350;;7076;;0;0;0;0;1;1;;;+00919000;+4999565;0;0
58;1;42399;P;1;3;47;;13699;;1673;;7114;;1;1;1;1;1;1;81a;68a;+00904835;+5002165;0;0
58;1;42400;P;1;3;;;13699;;1673;;9030;;1;1;1;1;1;1;;;+00904835;+5002165;0;0
58;1;42402;P;3;37;;;1728;;801;;;42401;1;1;1;1;1;1;;;+00914920;+4997720;0;0
58;1;42403;P;3;37;;;24817;;918;;;42401;1;1;1;1;1;1;;;+00924605;+4996095;0;0
58;1;42404;P;3;37;;;11426;;1910;;;42401;1;1;1;1;1;1;;;+00929415;+4993120;0;0
58;1;42405;P;1;3;;;21927;;2647;;;42401;1;1;1;1;1;1;;;+00939155;+4989890;0;0
58;1;42406;P;3;37;;;16666;;1873;;;42401;1;1;1;1;1;1;;;+00958915;+4985220;0;0
58;1;42407;P;1;10;;9767;8937;20806;1089;;8507;;1;1;1;1;1;1;;;+01048840;+4857980;0;1
58;1;42409;P;3;37;;;15298;;33137;;33199;;1;1;1;1;1;1;;;+01074535;+4862315;0;0
58;1;42410;P;3;37;;;19243;;42408;;33199;;1;1;1;1;1;1;;;+01086860;+4866520;0;0
58;1;42411;P;3;37;;;7249;;33223;;;33220;1;1;1;1;1;1;;;+01055990;+4852055;0;0
58;1;42412;P;1;15;;;1721;;799;;8567;;1;1;1;1;1;1;;;+01082600;+4867405;0;0
58;1;42413;P;1;15;;;6121;;1101;;8567;;1;1;1;1;1;1;;;+01078535;+4872535;0;0
58;1;42417;P;3;37;;;18846;;1101;;42415;;1;1;1;1;1;1;;;+01079275;+4869855;0;0
58;1;42418;P;3;37;;;6120;;1101;;42416;;1;1;1;1;1;1;;;+01078440;+4871615;0;0
58;1;42419;P;3;37;;;28444;;1101;;42416;;1;1;1;1;1;1;;;+01081535;+4872045;0;0
58;1;42420;P;3;37;;;1003;;1617;;42416;;1;1;1;1;1;1;;;+01087485;+4873620;0;0
58;1;42421;P;3;37;;;15479;;1617;;42416;;1;1;1;1;1;1;;;+01088255;+4874250;0;0
58;1;42422;P;3;37;;;9466;;33304;;42416;;1;1;1;1;1;1;;;+01089975;+4874495;0;0
58;1;42423;P;3;37;;;16743;;33304;;42416;;1;1;1;1;1;1;;;+01094675;+4874180;0;0
58;1;42424;P;3;1;;;6867;;31252;;7220;;0;0;0;0;1;1;;;+01160750;+4995390;0;0
58;1;42425;P;3;37;;;4702;;2117;;8569;;1;1;1;1;1;1;;;+01146180;+4972835;0;0
58;1;42426;P;1;10;;656;8375;;4802;;8570;;1;1;1;1;1;1;;;+01158640;+4994730;0;1
58;1;42427;P;1;12;;3060;21613;;5417;;8609;;1;1;1;1;1;1;;;+01154280;+4993570;0;1
58;1;42428;P;3;37;;;14259;;1730;;9115;;1;1;1;1;1;1;;;+01157690;+5013960;0;0
58;1;42429;P;3;37;;;25794;;2178;;35192;;1;1;1;1;1;1;;;+01136195;+4978460;0;0
58;1;42430;P;3;37;;;28082;;3797;;;9493;1;1;1;1;1;1;;;+01130055;+4997585;0;0
58;1;42431;P;3;37;;;23000;;3797;;;9493;1;1;1;1;1;1;;;+01130090;+5000120;0;0
58;1;42433;P;3;37;;;23974;;3760;;;9491;1;1;1;1;1;1;;;+01127885;+4985600;0;0
58;1;42434;P;3;37;;;4531;;3760;;;9491;1;1;1;1;1;1;;;+01129250;+4986075;0;0
58;1;42435;P;3;37;;;19256;;42432;;;9491;1;1;1;1;1;1;;;+01138650;+4991615;0;0
58;1;42437;P;3;37;;;19071;;3353;;;9490;1;1;1;1;1;1;;;+01135440;+4981205;0;0
58;1;42438;P;3;37;;;13490;;3353;;;9490;1;1;1;1;1;1;;;+01140180;+4983370;0;0
58;1;42439;P;3;37;;;9205;;42436;;;9490;1;1;1;1;1;1;;;+01144880;+4989075;0;0
58;1;42440;P;3;37;;;17240;;42432;;;9490;1;1;1;1;1;1;;;+01146815;+4991190;0;0
58;1;42441;P;3;37;;;20652;;3353;;;9489;1;1;1;1;1;1;;;+01144820;+4983205;0;0
58;1;42442;P;3;37;;;25697;;2117;;;9489;1;1;1;1;1;1;;;+01149395;+4982575;0;0
58;1;42443;P;3;37;;;15803;;1051;;;9489;1;1;1;1;1;1;;;+01153535;+4982915;0;0
58;1;42444;P;3;37;;;9413;;1051;;;9489;1;1;1;1;1;1;;;+01158985;+4984280;0;0
58;1;42445;P;3;37;;;18306;;1051;;;9489;1;1;1;1;1;1;;;+01165155;+4984415;0;0
58;1;42446;P;3;37;;;23813;;1051;;;9489;1;1;1;1;1;1;;;+01167980;+4984960;0;0
58;1;42449;P;3;37;;;21030;;932;;;9488;1;1;1;1;1;1;;;+01159045;+5000775;0;0
58;1;42450;P;3;37;;;10671;;42447;;;9488;1;1;1;1;1;1;;;+01156810;+5002495;0;0
58;1;42451;P;3;37;;;18218;;42448;;;9488;1;1;1;1;1;1;;;+01157970;+5009085;0;0
58;1;42452;P;3;37;;;26061;;2652;;9484;;1;1;1;1;1;1;;;+01168925;+4996940;0;0
58;1;42453;P;3;37;;;27031;;2652;;9484;;1;1;1;1;1;1;;;+01172345;+4994585;0;0
58;1;42454;P;1;12;;;18115;;3451;;9484;;1;1;1;1;1;1;;;+01182675;+5000725;0;0
58;1;42456;P;3;37;;;26574;;2652;;9480;;1;1;1;1;1;1;;;+01174445;+4993235;0;0
58;1;42457;P;3;37;;;13513;;42455;;9480;;1;1;1;1;1;1;;;+01177920;+4992285;0;0
58;1;42458;P;3;37;;;20540;;3642;;9478;;1;1;1;1;1;1;;;+01146845;+4965025;0;0
58;1;42459;P;3;37;;;3693;;920;;9478;;1;1;1;1;1;1;;;+01141775;+4968010;0;0
58;1;42460;P;3;37;;;13509;;2178;;9478;;1;1;1;1;1;1;;;+01140345;+4974525;0;0
58;1;42461;P;3;37;;;10716;;2178;;9478;;1;1;1;1;1;1;;;+01142260;+4978770;0;0
58;1;42462;P;3;37;;;11789;;2178;;9478;;1;1;1;1;1;1;;;+01144040;+4981050;0;0
58;1;42463;P;3;37;;;733;;932;;9479;;1;1;1;1;1;1;;;+01163645;+4997570;0;0
58;1;42464;P;3;37;;;6336;;31706;;9479;;1;1;1;1;1;1;;;+01166035;+4999465;0;0
58;1;42465;P;1;8;;;9329;;31706;;9479;;1;1;1;1;1;1;;;+01167985;+5000385;0;0
58;1;42468;P;3;37;;;2302;;2652;;8610;;1;1;1;1;1;1;;;+01163985;+4992030;0;0
58;1;42469;P;1;15;;;14242;;1727;;9114;;1;1;1;1;1;1;;;+01143010;+5010805;0;0
58;1;42470;P;1;15;;;14241;;1727;;9115;;1;1;1;1;1;1;;;+01148445;+5011235;0;0
58;1;42471;P;1;15;;;14240;;1727;;9047;;1;1;1;1;1;1;;;+01143010;+5010805;0;0
58;1;42472;P;1;8;;5392;734;;31436;;9484;;1;1;1;1;1;1;;;+01162450;+4996335;0;1
58;1;42478;P;6;12;;1280;19150;;4802;;;;;;;;;;;;+01158650;+4994365;0;1
58;1;42487;P;3;10;;;11711;;31906;;7210;;1;0;1;0;1;0;;;+01167545;+4799785;0;0
58;1;42488;P;1;3;45;;1063;;3890;;7114;;1;1;1;1;1;1;83a;66a;+00903590;+5008585;0;0
58;1;42489;P;1;3;8;;18457;;1043;;31423;;1;1;1;1;1;1;91;8;+01100505;+5029495;0;0
58;1;42490;P;1;3;9;;22280;;3669;;31423;;1;1;1;1;1;1;89;10;+01101190;+5028690;0;0
58;1;42491;P;1;3;10;;6587;;1043;;31423;;1;1;1;1;1;1;87;12;+01104950;+5022065;0;0
58;1;42492;P;1;3;11;;26057;;1797;;31423;;1;1;1;1;1;1;85;14;+01100975;+5016335;0;0
58;1;42493;P;1;3;12;;15662;;1797;;31423;;1;1;1;1;1;1;83;16;+01103045;+5014775;0;0
58;1;42494;P;1;3;13;;15660;;1797;;31423;;1;1;1;1;1;1;81;18;+01103255;+5012685;0;0
58;1;42495;P;1;3;15;;11927;;1551;;7233;;1;1;1;1;1;1;25;48;+01029670;+4802440;0;0
58;1;42496;P;1;12;;28635;2210;;5488;;8569;;1;1;1;1;1;1;;;+01160615;+4991920;0;0
58;1;42497;P;1;8;;;3840;;932;;8570;;1;1;1;1;1;1;;;+01162355;+5000200;0;0
58;1;42498;P;3;37;;;28327;;42486;;8582;;1;1;1;1;1;1;;;+01283870;+4830110;0;0
58;1;42499;P;3;37;;;7643;;31285;;8582;;1;1;1;1;1;1;;;+01272390;+4846155;0;0
58;1;42521;P;1;11;;;2648;;3337;;52408;;1;1;1;1;1;1;;;+01230705;+5023275;0;0
58;1;42522;P;1;3;70;;5366;;4151;;42607;;1;1;1;1;1;1;45;62;+01290745;+5087385;0;0
58;1;42523;P;1;2;77b;;6329;;3660;;42607;;1;1;1;1;1;1;;;+01360570;+5106295;0;0
58;1;42524;P;1;3;8;;2712;;42530;;;50077;1;1;1;1;1;1;;;+01388605;+5083105;0;0
58;1;42525;P;3;14;;;4510;;4024;;;50077;1;1;1;1;1;1;;;+01389850;+5078330;0;0
58;1;42539;P;1;11;;;11814;;4284;;52445;;1;1;1;1;1;1;49;48;+01269900;+5078210;0;0
58;1;42540;P;1;11;;;11814;;4284;;8522;;1;1;1;1;1;1;49;48;+01269900;+5078210;0;0
58;1;42541;P;1;11;;;5816;;5295;;;50455;1;1;1;1;1;1;55;54;+01244970;+5081645;0;0
58;1;42544;P;1;12;;;9867;;1809;;;51118;1;1;1;1;1;1;;;+01465645;+5107970;0;0
58;1;42546;P;1;12;;;9867;;1809;;;42543;1;1;1;1;1;1;;;+01465645;+5107970;0;0
58;1;42547;P;1;12;;;9867;;1809;;42548;;1;1;1;1;1;1;;;+01465645;+5107970;0;0
58;1;42549;P;1;12;;;18583;;3613;;;51137;1;1;1;1;1;1;;;+01355045;+5117505;0;0
58;1;42550;P;1;12;;;18583;;3613;;;51114;1;1;1;1;1;1;;;+01355045;+5117505;0;0
58;1;42551;P;1;11;;;5875;;2046;;52352;;1;1;1;1;1;1;;;+01335920;+5105365;0;0
58;1;42553;P;1;12;;20683;25852;;1895;;9844;;1;0;1;0;1;1;;;+01347680;+5116195;0;1
58;1;42554;P;1;11;;;8043;;1895;;8444;;1;1;1;1;1;1;;;+01348815;+5116635;0;0
58;1;42555;P;1;11;;;8043;;1895;;9844;;1;1;1;1;1;1;;;+01348815;+5116635;0;0
58;1;42556;P;1;11;;;4169;;3613;;51433;;1;1;1;1;1;1;;;+01349565;+5117730;0;0
58;1;42557;P;1;11;;;4169;;3613;;8444;;1;1;1;1;1;1;;;+01349565;+5117730;0;0
58;1;42559;P;1;12;;5396;20837;;3656;;51433;;1;1;1;1;1;1;21;20;+01393160;+5112490;0;1
58;1;42560;P;1;12;;6331;21082;;3656;;;51117;1;1;1;1;1;1;;;+01391540;+5111495;0;1
58;1;42561;P;1;11;;;19144;;2046;;52437;;1;1;1;1;1;1;;;+01334550;+5105440;0;0
58;1;42563;P;1;12;;2995;6334;;1895;;9844;;1;1;1;1;1;1;;;+01348115;+5116335;0;1
58;1;42564;P;1;11;;1603;15472;;3748;;8964;;1;1;1;1;1;1;;;+01373705;+5106325;0;1
58;1;42565;P;1;11;;23424;1018;;808;;52435;;1;1;1;1;1;1;;;+01270165;+5058630;0;1
58;1;42566;P;1;11;;20683;15472;;2255;;52438;;1;1;1;1;1;1;;;+01279470;+5104730;0;1
58;1;42567;P;1;12;;15472;5460;;2255;;52439;;1;1;1;1;1;1;;;+01278970;+5105700;0;1
58;1;42568;P;1;11;;4795;4794;;2255;;52443;;1;1;1;1;1;1;;;+01280820;+5104385;0;1
58;1;42569;P;1;11;;15472;15289;;1046;;52439;;1;1;1;1;1;1;;;+01280030;+5113225;0;1
58;1;42570;P;1;12;;2995;21864;;1046;;9091;;1;1;1;1;1;1;;;+01280235;+5113105;0;1
58;1;42571;P;3;14;;;2803;;850;;8474;;1;1;1;1;1;1;;;+01472600;+5153745;0;0
58;1;42572;P;1;12;;;28620;;830;;8573;;1;1;1;1;1;1;;;+01255265;+5156650;0;0
58;1;42573;P;1;3;;;13861;1929;42538;;8474;;1;1;1;1;1;1;3, 5;2, 4;+01491035;+5122290;0;0
58;1;42574;P;1;12;;;14449;;1359;;8966;;1;1;1;1;1;1;;;+01495895;+5117020;0;0
58;1;42575;P;1;11;;16183;25454;;888;;8966;;1;1;1;1;1;1;9;8;+01444780;+5117970;0;1
58;1;42576;P;1;11;;5412;28633;15254;888;;8966;;1;1;1;1;1;1;;;+01442365;+5117965;0;1
58;1;42577;P;1;11;;5412;23076;;888;;9066;;1;1;1;1;1;1;13;12;+01441610;+5117925;0;1
58;1;42578;P;1;12;;27483;2995;;2474;;51125;;1;1;1;1;1;1;93;92;+01276735;+5069960;0;1
58;1;42579;P;1;3;;;24748;1933;2474;;51125;;1;1;1;1;1;1;3;4;+01277860;+5072780;0;0
58;1;42580;P;1;3;;;24749;1933;2474;;51125;;1;1;1;1;1;1;5,93;6,92;+01275295;+5070440;0;0
58;1;42583;P;1;3;72;;8053;1929;1252;;52444;;1;1;1;1;1;1;39, 43;38, 42;+01305335;+5092865;0;0
58;1;42584;P;1;12;;;13024;;4048;;8515;;1;1;1;1;1;1;;;+01325555;+5126850;0;0
58;1;42585;P;1;12;;;13024;;4048;;52434;;1;1;1;1;1;1;;;+01325555;+5126850;0;0
58;1;42588;P;1;12;;;8182;;42587;;52343;;1;1;1;1;1;1;;;+01354295;+5079700;0;0
58;1;42589;P;1;11;;;22786;;42586;;52343;;1;1;1;1;1;1;;;+01342810;+5071000;0;0
58;1;42590;P;1;12;;22832;24891;14140;2152;;52442;;1;1;1;1;1;1;;;+01394850;+5095775;0;1
58;1;42591;P;1;8;;;14462;;3834;;52442;;1;1;1;1;1;1;;;+01407480;+5091885;0;0
58;1;42594;P;1;8;;;18080;;42592;;8521;;1;1;1;1;1;1;;;+01224850;+5061305;0;0
58;1;42595;P;1;11;;;17542;;42593;;8521;;1;1;1;1;1;1;;;+01228670;+5061905;0;0
58;1;42596;P;1;12;;;17542;;42593;;;50456;1;1;1;1;1;1;;;+01228670;+5061905;0;0
58;1;42597;P;1;11;;6070;25209;;42514;;;50455;1;1;1;1;1;1;;;+01249955;+5072830;0;1
58;1;42598;P;1;11;;;14997;5372;1244;;8523;;1;1;1;1;1;1;;;+01305250;+5086645;0;0
58;1;42599;P;1;11;;;14997;;1244;;8531;;1;1;1;1;1;1;;;+01305250;+5086645;0;0
58;1;42600;P;1;3;81b;;6322;;3683;;42607;;1;1;1;1;1;1;25;;+01374730;+5112385;0;0
58;1;42601;P;1;3;88b;;22619;;888;;7101;;1;1;1;1;1;1;13;60;+01436145;+5119195;0;0
58;1;42602;P;1;3;92;;18563;;42537;;7101;;1;1;1;1;1;1;5;6;+01475990;+5120330;0;0
58;1;42603;P;3;1;;;14444;;42538;;7101;;0;0;0;0;1;1;;;+01483270;+5121525;0;0
58;1;42604;P;1;3;93;;13861;;42538;;7101;;1;1;1;1;1;1;3;4;+01491035;+5122290;0;0
58;1;42605;P;1;3;94;;10107;;42721;;7101;;1;1;1;1;1;1;;2;+01496375;+5119750;0;0
58;1;42608;P;3;8;;;1075;;42531;;7100;;1;1;1;1;1;1;;;+01250725;+5084045;0;0
58;1;42611;P;3;4;;;1287;;42919;;42607;;1;1;1;1;1;1;;;+01332560;+5103855;0;0
58;1;42612;P;3;8;;;27592;;42538;;7101;;1;1;1;1;1;1;;;+01487190;+5121950;0;0
58;1;42613;P;3;8;;;1306;;42695;;7101;;1;1;1;1;1;1;;;+01468445;+5120715;0;0
58;1;42615;P;3;12;;;19213;;42693;;7101;;1;1;1;1;1;1;;;+01432930;+5119915;0;0
58;1;42616;P;3;8;;;22286;;42692;;7101;;1;1;1;1;1;1;;;+01406230;+5116885;0;0
58;1;42617;P;3;8;;;1104;;5325;;7101;;1;1;1;1;1;1;;;+01383985;+5117135;0;0
58;1;42618;P;1;11;;6235;28637;;2776;;52416;;1;1;1;1;1;1;;;+01480075;+5089785;0;1
58;1;42619;P;1;12;;;15935;;3573;;;51124;1;1;1;1;1;1;;;+01399850;+5098885;0;0
58;1;42620;P;1;12;;11857;6334;;3383;;52442;;1;1;1;1;1;1;;;+01414465;+5092095;0;1
58;1;42622;P;3;8;;;27628;;42526;;;7030;1;1;1;1;1;1;;;+01372935;+5130550;0;0
58;1;42626;P;3;4;;;10605;;42511;;7032;;0;1;0;1;0;1;;;+01323675;+5109025;0;0
58;1;42629;P;1;3;;;15467;;3866;;;50473;1;1;1;1;1;1;;;+01226910;+5126310;0;0
58;1;42632;P;3;12;;;26385;;42701;;7198;;1;0;1;0;1;0;;;+01213165;+5043445;0;0
58;1;42633;P;3;12;;;26384;;4067;;7198;;0;1;0;1;0;1;;;+01218605;+5046885;0;0
58;1;42635;P;1;3;14;;24748;;2474;;7200;;1;1;1;1;1;1;3;6;+01277860;+5072780;0;0
58;1;42637;P;1;11;;;19420;;42625;;8523;;1;1;1;1;1;1;;;+01317085;+5086200;0;0
58;1;42641;P;1;12;;6334;20242;;1314;;8997;;1;1;1;1;1;1;;;+01270610;+5105140;0;1
58;1;42642;P;1;12;;20242;6334;;1314;;54618;;1;1;1;1;1;1;;;+01270610;+5105140;51366;1
58;1;42645;P;1;11;;;20490;;2152;;;51218;1;1;1;1;1;1;;;+01392330;+5098580;0;0
58;1;42646;P;1;12;;;10916;;4580;;;51122;1;1;1;1;1;1;;;+01407840;+5100775;0;0
58;1;42647;P;1;11;;;17958;;42639;;8523;;1;1;1;1;1;1;;;+01341665;+5093770;0;0
58;1;42648;P;1;3;;;6323;1926;5297;;8523;;1;1;1;1;1;1;15,2;18,16,19;+01361270;+5103805;0;0
58;1;42649;P;1;11;;8503;7090;;3644;;8523;;1;1;1;1;1;1;15, 2;16, 19;+01370405;+5105075;0;1
58;1;42650;P;3;1;;5506;4382;;3660;;8523;;1;1;1;1;1;1;15, 2;16, 19;+01368845;+5104745;0;1
58;1;42651;P;1;11;;18929;4890;;3660;;8523;;1;1;1;1;1;1;15;16;+01371560;+5103695;0;1
58;1;42652;P;1;11;;1358;8209;;3660;;8523;;1;1;1;1;1;1;;;+01372065;+5104940;0;1
58;1;42653;P;3;1;;1358;27583;;3660;;;9978;1;1;1;1;1;1;;;+01373060;+5104190;0;1
58;1;42654;P;1;11;;;842;;2619;;8525;;1;1;1;1;1;1;51;50;+01260900;+5087445;0;0
58;1;42655;P;1;11;;;842;;2619;;52445;;1;1;1;1;1;1;51;50;+01260900;+5087445;217;0
58;1;42657;P;1;12;;;18324;;42656;;9091;;1;1;1;1;1;1;;;+01240100;+5115640;0;0
58;1;42658;P;1;12;;15903;22560;;967;;9091;;1;1;1;1;1;1;;;+01248925;+5112225;0;1
58;1;42662;P;1;11;;;25382;;42661;;8531;;1;1;1;1;1;1;;;+01285155;+5070335;0;0
58;1;42665;P;1;11;;10817;12821;;42664;;9093;;1;1;1;1;1;1;;;+01322590;+5135270;0;1
58;1;42667;P;1;11;;26877;2136;;2539;;9093;;1;1;1;1;1;1;;;+01297250;+5156160;0;1
58;1;42668;P;1;11;;2136;26877;;2539;;8537;;1;1;1;1;1;1;;;+01297250;+5156160;0;1
58;1;42669;P;1;11;;2136;6846;;2539;;8537;;1;1;1;1;1;1;;;+01296580;+5155145;0;1
58;1;42670;P;1;11;;6846;2136;;2539;;9050;;1;1;1;1;1;1;;;+01296580;+5155145;0;1
58;1;42679;P;1;12;;15472;15472;;830;;8573;;1;0;1;0;1;1;;;+01258165;+5159145;0;1
58;1;42681;P;1;12;;22002;8348;;1073;;8539;;1;1;1;1;1;1;;;+01231185;+5152445;0;1
58;1;42682;P;1;11;;;28566;;5413;;8572;;1;1;1;1;1;1;;;+01233115;+5120440;0;0
58;1;42683;P;1;11;;16059;8382;;2668;;8572;;1;1;1;1;1;1;;;+01239190;+5134650;0;1
58;1;42704;P;1;11;;1598;4824;;1204;;;9987;1;1;1;1;1;1;;;+01230815;+5132100;0;1
58;1;42705;P;1;11;;23073;28135;;1220;;;9987;1;1;1;1;1;1;;;+01236200;+5132105;0;1
58;1;42709;P;1;12;;10108;13142;;2776;;;50493;1;1;1;1;1;1;;;+01481270;+5089590;0;1
58;1;42711;P;1;11;;1870;9610;;2668;;;51691;1;1;1;1;1;1;;;+01238210;+5133890;0;1
58;1;42712;P;1;12;;;8984;;42713;;8963;;1;1;1;1;1;1;27;26;+01259660;+5136060;0;0
58;1;42714;P;1;12;;6334;7370;;2091;;52434;;1;1;1;1;1;1;;;+01313980;+5128910;0;1
58;1;42716;P;1;11;;;28322;;42715;;52434;;1;1;1;1;1;1;;;+01340610;+5119665;0;0
58;1;42717;P;1;11;;10476;4590;23556;3660;;;9986;1;1;1;1;1;1;;;+01369380;+5106095;0;1
58;1;42718;P;1;11;;13128;24958;;4176;;;9979;1;1;1;1;1;1;;;+01377840;+5103710;0;1
58;1;42719;P;1;11;;10476;4590;;3660;;8964;;1;1;1;1;1;1;;;+01369380;+5106095;0;1
58;1;42720;P;1;11;;16380;27207;;3660;;8964;;1;1;1;1;1;1;;;+01372600;+5105880;0;1
58;1;42722;P;1;11;;912;8073;;1314;;8997;;1;1;1;1;1;1;;;+01268610;+5105500;0;1
58;1;42723;P;1;2;33;;20140;;42724;;7032;;1;1;1;1;1;1;;;+01255400;+5131070;0;0
58;1;42726;P;1;12;;;18083;;42725;;9066;;1;1;1;1;1;1;;;+01428765;+5137355;0;0
58;1;42727;P;1;12;;25142;13071;7046;5271;;9066;;1;1;1;1;1;1;;;+01424885;+5143500;0;0
58;1;42728;P;1;12;;13071;25142;7046;5271;;9078;;1;1;1;1;1;1;;;+01424885;+5143500;0;1
58;1;42730;P;1;3;;11303;6322;;3683;;9078;;1;1;1;1;1;1;25;24;+01374730;+5112385;25633;1
58;1;42731;P;3;27;;7958;6319;;3683;;9078;;1;1;1;1;1;1;25;24;+01376360;+5112060;0;1
58;1;42732;P;1;12;;14438;13148;;3683;;9078;;1;1;1;1;1;1;25;24;+01377510;+5111025;0;1
58;1;42734;P;1;8;;;24128;;42733;;9081;;1;1;1;1;1;1;;;+01442775;+5105540;0;0
58;1;42736;P;1;12;;;19882;;42735;;;50493;1;1;1;1;1;1;;;+01493020;+5101840;0;0
58;1;42737;P;1;11;;28135;21661;;1220;;;51679;1;1;1;1;1;1;;;+01236180;+5131420;0;1
58;1;42738;P;1;12;;16347;13472;;42644;;43818;;1;1;1;1;1;1;;;+01227770;+5131900;0;1
58;1;42739;P;1;12;;13420;12822;;3644;;;9985;1;1;1;1;1;1;;;+01368010;+5104245;0;1
58;1;42740;P;1;12;;13420;5506;;5297;;;9985;1;1;1;1;1;1;;;+01364510;+5104000;0;1
58;1;42741;P;1;11;;13420;5506;;5297;;8523;;1;1;1;1;1;1;15, 2;16, 19;+01364510;+5104000;0;1
58;1;42742;P;1;11;;1358;4890;;3660;;;9978;1;1;1;1;1;1;;;+01372590;+5104435;0;1
58;1;42743;P;1;11;;25549;26990;;4176;;;9984;1;1;1;1;1;1;;;+01382350;+5103400;0;1
58;1;42744;P;1;11;;26990;25549;;4176;;;9983;1;1;1;1;1;1;;;+01382350;+5103400;0;1
58;1;42745;P;1;12;;6066;15144;;42640;;52441;;1;1;1;1;1;1;;;+01379960;+5099850;0;1
58;1;42746;P;1;12;;17656;15144;;42640;;;9979;1;1;1;1;1;1;;;+01381110;+5100915;0;1
58;1;42747;P;1;12;;15144;6066;;42640;;;9979;1;1;1;1;1;1;;;+01379960;+5099850;0;1
58;1;42749;P;1;11;;;14527;;4017;;52434;;1;1;1;1;1;1;;;+01284140;+5134180;0;0
58;1;42751;P;1;11;;;16896;;42750;;52434;;1;1;1;1;1;1;;;+01330205;+5124435;0;0
58;1;42752;P;1;11;;;5492;;5351;;8964;;1;1;1;1;1;1;;;+01362860;+5108840;0;0
58;1;42753;P;1;12;;;21452;;42690;;8964;;1;1;1;1;1;1;;;+01352875;+5112710;0;0
58;1;42755;P;1;12;;;9818;;42754;;8965;;1;1;1;1;1;1;;;+01410605;+5110835;0;0
58;1;42757;P;1;11;;;10082;;42693;;8965;;1;1;1;1;1;1;;;+01432000;+5117910;0;0
58;1;42758;P;1;11;;;14219;;42694;;8966;;1;1;1;1;1;1;;;+01450445;+5116345;0;0
58;1;42759;P;1;11;;;11631;;42760;;8966;;1;1;1;1;1;1;;;+01456990;+5114850;0;0
