CID;TABCD;LCD;INT_CID;INT_TABCD;INT_LCD
58;1;8400;58;1;56055
58;1;8415;58;1;8419
58;1;8419;58;1;8415
58;1;9629;58;1;9630
58;1;9630;58;1;9629
58;1;9727;58;1;45700
58;1;9730;58;1;47615
58;1;9995;58;1;14383
58;1;10000;58;1;41503
58;1;10002;58;1;41504
58;1;10003;58;1;22302
58;1;10007;58;1;12493
58;1;10009;58;1;20276
58;1;10010;58;1;22322
58;1;10015;58;1;12032
58;1;10017;58;1;24292
58;1;10018;58;1;23365
58;1;10020;58;1;55266
58;1;10022;58;1;6371
58;1;10025;58;1;40761
58;1;10026;58;1;24112
58;1;10031;58;1;23445
58;1;10032;58;1;11508
58;1;10033;58;1;40920
58;1;10038;58;1;24188
58;1;10043;58;1;22289
58;1;10044;58;1;39372
58;1;10047;58;1;12006
58;1;10048;58;1;39443
58;1;10049;58;1;12008
58;1;10053;58;1;22263
58;1;10054;58;1;11115
58;1;10055;58;1;24417
58;1;10056;58;1;24524
58;1;10057;58;1;11771
58;1;10058;58;1;39573
58;1;10059;58;1;11822
58;1;10060;58;1;10913
58;1;10064;58;1;21897
58;1;10065;58;1;24206
58;1;10068;58;1;24868
58;1;10069;58;1;39292
58;1;10070;58;1;39983
58;1;10072;58;1;21864
58;1;10073;58;1;28822
58;1;10075;58;1;11428
58;1;10076;58;1;21984
58;1;10078;58;1;11352
58;1;10079;58;1;20171
58;1;10080;58;1;21942
58;1;10081;58;1;10467
58;1;10086;58;1;24517
58;1;10087;58;1;11308
58;1;10089;58;1;24396
58;1;10090;58;1;23925
58;1;10092;58;1;23882
58;1;10095;58;1;10953
58;1;10096;58;1;54036
58;1;10097;58;1;24841
58;1;10099;58;1;21777
58;1;10100;58;1;54326
58;1;10102;58;1;21738
58;1;10103;58;1;54333
58;1;10104;58;1;54187
58;1;10105;58;1;24850
58;1;10106;58;1;10761
58;1;10107;58;1;52201
58;1;10108;58;1;21727
58;1;10110;58;1;21729
58;1;10111;58;1;59391
58;1;10112;58;1;59501
58;1;10113;58;1;24548
58;1;10114;58;1;34545
58;1;10115;58;1;28223
58;1;10116;58;1;38858
58;1;10117;58;1;10710
58;1;10120;58;1;28343
58;1;10122;58;1;25049
58;1;10123;58;1;24978
58;1;10125;58;1;59298
58;1;10128;58;1;38641
58;1;10131;58;1;22796
58;1;10132;58;1;10698
58;1;10133;58;1;25057
58;1;10134;58;1;54088
58;1;10135;58;1;12367
58;1;10136;58;1;10682
58;1;10137;58;1;46306
58;1;10138;58;1;46302
58;1;10140;58;1;10695
58;1;10141;58;1;10675
58;1;10142;58;1;35548
58;1;10143;58;1;24046
58;1;10144;58;1;35775
58;1;10145;58;1;10642
58;1;10147;58;1;23545
58;1;10150;58;1;44707
58;1;10151;58;1;21655
58;1;10153;58;1;44738
58;1;10154;58;1;10549
58;1;10156;58;1;7245
58;1;10158;58;1;10614
58;1;10162;58;1;25091
58;1;10163;58;1;25092
58;1;10165;58;1;44915
58;1;10166;58;1;24137
58;1;10168;58;1;21617
58;1;10174;58;1;10175
58;1;10175;58;1;10174
58;1;10176;58;1;10177
58;1;10177;58;1;10176
58;1;10178;58;1;14386
58;1;10179;58;1;10671
58;1;10180;58;1;33813
58;1;10181;58;1;10282
58;1;10183;58;1;25571
58;1;10184;58;1;30263
58;1;10185;58;1;10287
58;1;10186;58;1;21559
58;1;10187;58;1;10252
58;1;10188;58;1;20925
58;1;10189;58;1;26549
58;1;10191;58;1;20270
58;1;10192;58;1;33736
58;1;10193;58;1;26561
58;1;10194;58;1;33753
58;1;10195;58;1;10302
58;1;10196;58;1;33761
58;1;10197;58;1;21127
58;1;10198;58;1;10346
58;1;10199;58;1;25534
58;1;10200;58;1;20381
58;1;10201;58;1;33774
58;1;10202;58;1;10292
58;1;10203;58;1;21524
58;1;10205;58;1;33785
58;1;10206;58;1;12815
58;1;10207;58;1;30057
58;1;10208;58;1;10548
58;1;10209;58;1;20224
58;1;10210;58;1;26607
58;1;10211;58;1;33790
58;1;10212;58;1;22451
58;1;10213;58;1;24072
58;1;10214;58;1;33802
58;1;10216;58;1;27297
58;1;10217;58;1;26681
58;1;10218;58;1;26634
58;1;10219;58;1;10268
58;1;10220;58;1;26633
58;1;10221;58;1;26622
58;1;10222;58;1;27274
58;1;10223;58;1;21537
58;1;10224;58;1;27222
58;1;10225;58;1;10301
58;1;10226;58;1;27111
58;1;10228;58;1;27318
58;1;10229;58;1;10246
58;1;10230;58;1;27137
58;1;10231;58;1;27139
58;1;10232;58;1;26723
58;1;10233;58;1;10243
58;1;10234;58;1;27069
58;1;10235;58;1;25544
58;1;10236;58;1;27073
58;1;10237;58;1;32983
58;1;10240;58;1;20241
58;1;10241;58;1;20242
58;1;10242;58;1;20243
58;1;10243;58;1;20244
58;1;10244;58;1;20245
58;1;10245;58;1;27168
58;1;10246;58;1;10229
58;1;10247;58;1;27155
58;1;10249;58;1;27290
58;1;10250;58;1;27335
58;1;10251;58;1;4647
58;1;10252;58;1;10187
58;1;10253;58;1;33826
58;1;10254;58;1;22459
58;1;10255;58;1;33831
58;1;10257;58;1;20994
58;1;10259;58;1;33838
58;1;10260;58;1;30041
58;1;10261;58;1;21364
58;1;10262;58;1;33635
58;1;10263;58;1;33843
58;1;10264;58;1;21359
58;1;10265;58;1;33629
58;1;10266;58;1;20619
58;1;10268;58;1;10219
58;1;10269;58;1;27220
58;1;10270;58;1;32739
58;1;10271;58;1;26680
58;1;10272;58;1;27334
58;1;10275;58;1;26700
58;1;10276;58;1;26661
58;1;10277;58;1;26746
58;1;10278;58;1;29603
58;1;10280;58;1;34089
58;1;10281;58;1;34095
58;1;10282;58;1;29979
58;1;10286;58;1;10198
58;1;10287;58;1;10185
58;1;10288;58;1;20536
58;1;10289;58;1;26775
58;1;10290;58;1;29698
58;1;10291;58;1;20531
58;1;10292;58;1;10202
58;1;10293;58;1;34019
58;1;10296;58;1;20234
58;1;10298;58;1;26675
58;1;10299;58;1;26702
58;1;10301;58;1;10225
58;1;10302;58;1;10195
58;1;10303;58;1;26567
58;1;10306;58;1;26539
58;1;10307;58;1;26554
58;1;10308;58;1;33849
58;1;10310;58;1;33852
58;1;10311;58;1;33856
58;1;10313;58;1;33568
58;1;10314;58;1;33567
58;1;10316;58;1;11196
58;1;10318;58;1;30199
58;1;10319;58;1;25654
58;1;10321;58;1;34000
58;1;10324;58;1;21024
58;1;10325;58;1;33949
58;1;10326;58;1;33951
58;1;10328;58;1;25521
58;1;10329;58;1;33941
58;1;10330;58;1;33929
58;1;10331;58;1;33935
58;1;10332;58;1;10388
58;1;10333;58;1;33923
58;1;10335;58;1;25399
58;1;10338;58;1;20641
58;1;10339;58;1;33909
58;1;10340;58;1;33892
58;1;10341;58;1;33881
58;1;10342;58;1;33888
58;1;10344;58;1;30045
58;1;10345;58;1;26574
58;1;10346;58;1;10286
58;1;10347;58;1;20347
58;1;10348;58;1;5404
58;1;10350;58;1;12796
58;1;10351;58;1;51623
58;1;10353;58;1;42983
58;1;10354;58;1;21513
58;1;10355;58;1;25386
58;1;10356;58;1;24617
58;1;10358;58;1;168
58;1;10359;58;1;51356
58;1;10360;58;1;20502
58;1;10361;58;1;42945
58;1;10362;58;1;42962
58;1;10364;58;1;21016
58;1;10365;58;1;21117
58;1;10366;58;1;21119
58;1;10367;58;1;20362
58;1;10368;58;1;11189
58;1;10375;58;1;42629
58;1;10376;58;1;57028
58;1;10377;58;1;51584
58;1;10378;58;1;51643
58;1;10379;58;1;42723
58;1;10381;58;1;34047
58;1;10382;58;1;34164
58;1;10383;58;1;34161
58;1;10384;58;1;25641
58;1;10385;58;1;21033
58;1;10386;58;1;26589
58;1;10387;58;1;33943
58;1;10388;58;1;10332
58;1;10395;58;1;22568
58;1;10400;58;1;2496
58;1;10401;58;1;2534
58;1;10402;58;1;10403
58;1;10403;58;1;10404
58;1;10404;58;1;10402
58;1;10405;58;1;42523
58;1;10406;58;1;42648
58;1;10407;58;1;51514
58;1;10408;58;1;52397
58;1;10409;58;1;52401
58;1;10410;58;1;52405
58;1;10412;58;1;10809
58;1;10413;58;1;27207
58;1;10415;58;1;11494
58;1;10417;58;1;10420
58;1;10420;58;1;10417
58;1;10422;58;1;2716
58;1;10423;58;1;10425
58;1;10424;58;1;27011
58;1;10425;58;1;10423
58;1;10426;58;1;10427
58;1;10427;58;1;10428
58;1;10428;58;1;10426
58;1;10429;58;1;11010
58;1;10430;58;1;10662
58;1;10431;58;1;26511
58;1;10432;58;1;10610
58;1;10433;58;1;21352
58;1;10434;58;1;21340
58;1;10435;58;1;21339
58;1;10436;58;1;37931
58;1;10437;58;1;37756
58;1;10438;58;1;20451
58;1;10439;58;1;47285
58;1;10440;58;1;20423
58;1;10441;58;1;38399
58;1;10442;58;1;47233
58;1;10443;58;1;20593
58;1;10444;58;1;20477
58;1;10445;58;1;38456
58;1;10447;58;1;10928
58;1;10450;58;1;39778
58;1;10451;58;1;10977
58;1;10453;58;1;21857
58;1;10454;58;1;39788
58;1;10456;58;1;40215
58;1;10458;58;1;11297
58;1;10459;58;1;39777
58;1;10461;58;1;21960
58;1;10462;58;1;11435
58;1;10463;58;1;28778
58;1;10464;58;1;21991
58;1;10465;58;1;55802
58;1;10466;58;1;24637
58;1;10467;58;1;10081
58;1;10469;58;1;24726
58;1;10472;58;1;23877
58;1;10476;58;1;24738
58;1;10478;58;1;28832
58;1;10481;58;1;11029
58;1;10482;58;1;24826
58;1;10483;58;1;24799
58;1;10484;58;1;39805
58;1;10485;58;1;22005
58;1;10488;58;1;28836
58;1;10489;58;1;10975
58;1;10490;58;1;23930
58;1;10492;58;1;25296
58;1;10495;58;1;28542
58;1;10497;58;1;23599
58;1;10498;58;1;24777
58;1;10499;58;1;38562
58;1;10500;58;1;23591
58;1;10501;58;1;47622
58;1;10503;58;1;24565
58;1;10504;58;1;11042
58;1;10505;58;1;47588
58;1;10506;58;1;28477
58;1;10507;58;1;38709
58;1;10508;58;1;11046
58;1;10509;58;1;12342
58;1;10510;58;1;23611
58;1;10512;58;1;54170
58;1;10513;58;1;53986
58;1;10514;58;1;23620
58;1;10516;58;1;21756
58;1;10517;58;1;46083
58;1;10518;58;1;11079
58;1;10519;58;1;46129
58;1;10520;58;1;22093
58;1;10521;58;1;11066
58;1;10522;58;1;28410
58;1;10523;58;1;13292
58;1;10524;58;1;28631
58;1;10526;58;1;38559
58;1;10531;58;1;22034
58;1;10533;58;1;43504
58;1;10535;58;1;29365
58;1;10536;58;1;21246
58;1;10537;58;1;29514
58;1;10538;58;1;29526
58;1;10539;58;1;20216
58;1;10540;58;1;22067
58;1;10541;58;1;43869
58;1;10543;58;1;33693
58;1;10545;58;1;33698
58;1;10546;58;1;20403
58;1;10547;58;1;33715
58;1;10548;58;1;10208
58;1;10549;58;1;10154
58;1;10551;58;1;56312
58;1;10552;58;1;37599
58;1;10553;58;1;20437
58;1;10554;58;1;37622
58;1;10555;58;1;37661
58;1;10556;58;1;37506
58;1;10557;58;1;37776
58;1;10559;58;1;37686
58;1;10560;58;1;37652
58;1;10562;58;1;37758
58;1;10563;58;1;37770
58;1;10564;58;1;38482
58;1;10565;58;1;37814
58;1;10566;58;1;37504
58;1;10572;58;1;47232
58;1;10573;58;1;37508
58;1;10574;58;1;37511
58;1;10576;58;1;38471
58;1;10577;58;1;38278
58;1;10578;58;1;38281
58;1;10579;58;1;37509
58;1;10580;58;1;47020
58;1;10581;58;1;38210
58;1;10582;58;1;25661
58;1;10583;58;1;37510
58;1;10585;58;1;38104
58;1;10586;58;1;38098
58;1;10587;58;1;38059
58;1;10588;58;1;37512
58;1;10589;58;1;38069
58;1;10591;58;1;38071
58;1;10592;58;1;37513
58;1;10593;58;1;37514
58;1;10594;58;1;33616
58;1;10595;58;1;33627
58;1;10596;58;1;33502
58;1;10601;58;1;21613
58;1;10603;58;1;12400
58;1;10604;58;1;44892
58;1;10605;58;1;44898
58;1;10607;58;1;10611
58;1;10608;58;1;12397
58;1;10609;58;1;56327
58;1;10610;58;1;10432
58;1;10611;58;1;57764
58;1;10612;58;1;25100
58;1;10613;58;1;57777
58;1;10614;58;1;10158
58;1;10616;58;1;1888
58;1;10618;58;1;12381
58;1;10619;58;1;23257
58;1;10623;58;1;57697
58;1;10624;58;1;49228
58;1;10625;58;1;57656
58;1;10628;58;1;6972
58;1;10630;58;1;24032
58;1;10631;58;1;24030
58;1;10632;58;1;44929
58;1;10633;58;1;23498
58;1;10635;58;1;56295
58;1;10636;58;1;23526
58;1;10637;58;1;24024
58;1;10638;58;1;24021
58;1;10640;58;1;35701
58;1;10641;58;1;35676
58;1;10642;58;1;10145
58;1;10644;58;1;44904
58;1;10645;58;1;23335
58;1;10646;58;1;21641
58;1;10647;58;1;44965
58;1;10650;58;1;21346
58;1;10651;58;1;47262
58;1;10652;58;1;23010
58;1;10653;58;1;20485
58;1;10654;58;1;10672
58;1;10655;58;1;21324
58;1;10657;58;1;47378
58;1;10658;58;1;23016
58;1;10659;58;1;26500
58;1;10660;58;1;20414
58;1;10661;58;1;26510
58;1;10662;58;1;10430
58;1;10664;58;1;26527
58;1;10666;58;1;20987
58;1;10667;58;1;26523
58;1;10668;58;1;26520
58;1;10670;58;1;22455
58;1;10671;58;1;10179
58;1;10672;58;1;10654
58;1;10673;58;1;23012
58;1;10674;58;1;37505
58;1;10675;58;1;10141
58;1;10676;58;1;7406
58;1;10678;58;1;6548
58;1;10679;58;1;53821
58;1;10681;58;1;24050
58;1;10682;58;1;10136
58;1;10683;58;1;23235
58;1;10684;58;1;28390
58;1;10685;58;1;52074
58;1;10686;58;1;53814
58;1;10687;58;1;23245
58;1;10688;58;1;35596
58;1;10690;58;1;35600
58;1;10691;58;1;25001
58;1;10692;58;1;23240
58;1;10693;58;1;23241
58;1;10694;58;1;53817
58;1;10695;58;1;10688
58;1;10696;58;1;23246
58;1;10697;58;1;25069
58;1;10698;58;1;10132
58;1;10700;58;1;25058
58;1;10701;58;1;12372
58;1;10702;58;1;12352
58;1;10703;58;1;28376
58;1;10704;58;1;21665
58;1;10705;58;1;28353
58;1;10706;58;1;21770
58;1;10710;58;1;10117
58;1;10711;58;1;25048
58;1;10712;58;1;34559
58;1;10713;58;1;34557
58;1;10714;58;1;43404
58;1;10715;58;1;28191
58;1;10716;58;1;34511
58;1;10718;58;1;28335
58;1;10721;58;1;52016
58;1;10722;58;1;24541
58;1;10723;58;1;24987
58;1;10724;58;1;28257
58;1;10725;58;1;21715
58;1;10726;58;1;28267
58;1;10728;58;1;54073
58;1;10730;58;1;25020
58;1;10731;58;1;25018
58;1;10732;58;1;11009
58;1;10733;58;1;23549
58;1;10734;58;1;24995
58;1;10735;58;1;54349
58;1;10736;58;1;54347
58;1;10737;58;1;38872
58;1;10740;58;1;28645
58;1;10742;58;1;10783
58;1;10743;58;1;28652
58;1;10744;58;1;23315
58;1;10746;58;1;52207
58;1;10748;58;1;10767
58;1;10752;58;1;21703
58;1;10753;58;1;52028
58;1;10754;58;1;21731
58;1;10758;58;1;11004
58;1;10759;58;1;30134
58;1;10760;58;1;29672
58;1;10761;58;1;10106
58;1;10762;58;1;21726
58;1;10767;58;1;10748
58;1;10769;58;1;12608
58;1;10770;58;1;10787
58;1;10775;58;1;23557
58;1;10776;58;1;28650
58;1;10777;58;1;23554
58;1;10778;58;1;21697
58;1;10779;58;1;28641
58;1;10781;58;1;59423
58;1;10783;58;1;10742
58;1;10785;58;1;38862
58;1;10787;58;1;10770
58;1;10788;58;1;21700
58;1;10790;58;1;20695
58;1;10791;58;1;46558
58;1;10792;58;1;20697
58;1;10794;58;1;27635
58;1;10795;58;1;46545
58;1;10796;58;1;46537
58;1;10798;58;1;24307
58;1;10799;58;1;12840
58;1;10800;58;1;27631
58;1;10802;58;1;35129
58;1;10804;58;1;21597
58;1;10808;58;1;25138
58;1;10809;58;1;10412
58;1;10810;58;1;31585
58;1;10811;58;1;31691
58;1;10813;58;1;31524
58;1;10814;58;1;12861
58;1;10815;58;1;32347
58;1;10816;58;1;25146
58;1;10817;58;1;32363
58;1;10818;58;1;8128
58;1;10819;58;1;32373
58;1;10820;58;1;32381
58;1;10822;58;1;22648
58;1;10823;58;1;32407
58;1;10825;58;1;11915
58;1;10826;58;1;12753
58;1;10827;58;1;27820
58;1;10828;58;1;20829
58;1;10829;58;1;21453
58;1;10830;58;1;23175
58;1;10831;58;1;12463
58;1;10832;58;1;27828
58;1;10834;58;1;27813
58;1;10835;58;1;23798
58;1;10836;58;1;24140
58;1;10837;58;1;61448
58;1;10839;58;1;61360
58;1;10840;58;1;61046
58;1;10841;58;1;22549
58;1;10843;58;1;33090
58;1;10844;58;1;12287
58;1;10845;58;1;25184
58;1;10846;58;1;20765
58;1;10848;58;1;21285
58;1;10849;58;1;22392
58;1;10850;58;1;12679
58;1;10851;58;1;23752
58;1;10852;58;1;27857
58;1;10853;58;1;25202
58;1;10855;58;1;42405
58;1;10856;58;1;30121
58;1;10858;58;1;22235
58;1;10860;58;1;22233
58;1;10861;58;1;25208
58;1;10862;58;1;23761
58;1;10863;58;1;11383
58;1;10864;58;1;36702
58;1;10866;58;1;23641
58;1;10868;58;1;36418
58;1;10869;58;1;12202
58;1;10870;58;1;23488
58;1;10871;58;1;11623
58;1;10873;58;1;36938
58;1;10874;58;1;12234
58;1;10875;58;1;23484
58;1;10876;58;1;12165
58;1;10878;58;1;44103
58;1;10879;58;1;22464
58;1;10880;58;1;44257
58;1;10882;58;1;25229
58;1;10884;58;1;23973
58;1;10885;58;1;56583
58;1;10889;58;1;23970
58;1;10890;58;1;11522
58;1;10891;58;1;56418
58;1;10894;58;1;28916
58;1;10896;58;1;22188
58;1;10902;58;1;11745
58;1;10904;58;1;23939
58;1;10908;58;1;11120
58;1;10909;58;1;11121
58;1;10910;58;1;24145
58;1;10911;58;1;39721
58;1;10912;58;1;39810
58;1;10913;58;1;10060
58;1;10914;58;1;39436
58;1;10915;58;1;11715
58;1;10916;58;1;21895
58;1;10918;58;1;11458
58;1;10919;58;1;24861
58;1;10920;58;1;11341
58;1;10922;58;1;11679
58;1;10924;58;1;11222
58;1;10926;58;1;11263
58;1;10928;58;1;11654
58;1;10929;58;1;55852
58;1;10933;58;1;24510
58;1;10934;58;1;23861
58;1;10935;58;1;24809
58;1;10936;58;1;21823
58;1;10942;58;1;23323
58;1;10943;58;1;54021
58;1;10944;58;1;38978
58;1;10945;58;1;13352
58;1;10946;58;1;24941
58;1;10948;58;1;47788
58;1;10950;58;1;21787
58;1;10953;58;1;10095
58;1;10955;58;1;54461
58;1;10957;58;1;24248
58;1;10958;58;1;11033
58;1;10960;58;1;28306
58;1;10962;58;1;28316
58;1;10968;58;1;28756
58;1;10969;58;1;22008
58;1;10971;58;1;24668
58;1;10973;58;1;24670
58;1;10974;58;1;24673
58;1;10975;58;1;10489
58;1;10976;58;1;24274
58;1;10977;58;1;10451
58;1;10980;58;1;21843
58;1;10982;58;1;24511
58;1;10985;58;1;24814
58;1;10986;58;1;26285
58;1;10987;58;1;23868
58;1;10988;58;1;24935
58;1;10989;58;1;24401
58;1;10990;58;1;23321
58;1;10992;58;1;51965
58;1;10996;58;1;52003
58;1;10997;58;1;23317
58;1;10999;58;1;23368
58;1;11001;58;1;38868
58;1;11003;58;1;51990
58;1;11004;58;1;10758
58;1;11005;58;1;23547
58;1;11008;58;1;24951
58;1;11009;58;1;10732
58;1;11010;58;1;10429
58;1;11011;58;1;24952
58;1;11013;58;1;21689
58;1;11015;58;1;21692
58;1;11016;58;1;26550
58;1;11018;58;1;23924
58;1;11019;58;1;11363
58;1;11023;58;1;24742
58;1;11024;58;1;20182
58;1;11025;58;1;24741
58;1;11029;58;1;10481
58;1;11030;58;1;24836
58;1;11031;58;1;52046
58;1;11032;58;1;24837
58;1;11033;58;1;10958
58;1;11036;58;1;24249
58;1;11038;58;1;12346
58;1;11039;58;1;28372
58;1;11040;58;1;47589
58;1;11041;58;1;28463
58;1;11042;58;1;10504
58;1;11043;58;1;12338
58;1;11044;58;1;24583
58;1;11045;58;1;22781
58;1;11046;58;1;22782
58;1;11047;58;1;22783
58;1;11048;58;1;22784
58;1;11049;58;1;7939
58;1;11050;58;1;12324
58;1;11051;58;1;30139
58;1;11053;58;1;12333
58;1;11054;58;1;24595
58;1;11055;58;1;59307
58;1;11057;58;1;28558
58;1;11060;58;1;46030
58;1;11062;58;1;46076
58;1;11063;58;1;11073
58;1;11064;58;1;11101
58;1;11065;58;1;46108
58;1;11066;58;1;10521
58;1;11067;58;1;22094
58;1;11068;58;1;54507
58;1;11070;58;1;28424
58;1;11071;58;1;30251
58;1;11072;58;1;21231
58;1;11073;58;1;11063
58;1;11074;58;1;47502
58;1;11075;58;1;46102
58;1;11076;58;1;20200
58;1;11077;58;1;11082
58;1;11078;58;1;46085
58;1;11079;58;1;10518
58;1;11080;58;1;46053
58;1;11081;58;1;21758
58;1;11082;58;1;11077
58;1;11083;58;1;46062
58;1;11084;58;1;23218
58;1;11087;58;1;24852
58;1;11088;58;1;38847
58;1;11089;58;1;38848
58;1;11090;58;1;22030
58;1;11092;58;1;25270
58;1;11093;58;1;25271
58;1;11095;58;1;28587
58;1;11097;58;1;38801
58;1;11098;58;1;25125
58;1;11099;58;1;46105
58;1;11100;58;1;38506
58;1;11101;58;1;38647
58;1;11104;58;1;24481
58;1;11106;58;1;11314
58;1;11108;58;1;48172
58;1;11110;58;1;24460
58;1;11113;58;1;12011
58;1;11115;58;1;10054
58;1;11116;58;1;22277
58;1;11117;58;1;11731
58;1;11118;58;1;39681
58;1;11119;58;1;11735
58;1;11120;58;1;11821
58;1;11121;58;1;24453
58;1;11123;58;1;24424
58;1;11127;58;1;24426
58;1;11130;58;1;24476
58;1;11131;58;1;39737
58;1;11132;58;1;22193
58;1;11134;58;1;11415
58;1;11135;58;1;12308
58;1;11136;58;1;22417
58;1;11137;58;1;24717
58;1;11138;58;1;43415
58;1;11139;58;1;43471
58;1;11141;58;1;23310
58;1;11149;58;1;29546
58;1;11150;58;1;22074
58;1;11153;58;1;12690
58;1;11154;58;1;45740
58;1;11155;58;1;29566
58;1;11158;58;1;25365
58;1;11159;58;1;25373
58;1;11162;58;1;25414
58;1;11163;58;1;29575
58;1;11164;58;1;45574
58;1;11166;58;1;12786
58;1;11169;58;1;24921
58;1;11170;58;1;57205
58;1;11171;58;1;24924
58;1;11173;58;1;25490
58;1;11174;58;1;51435
58;1;11175;58;1;21111
58;1;11177;58;1;29244
58;1;11179;58;1;29248
58;1;11180;58;1;12449
58;1;11182;58;1;25505
58;1;11184;58;1;29240
58;1;11185;58;1;42583
58;1;11186;58;1;51431
58;1;11188;58;1;20360
58;1;11189;58;1;10368
58;1;11190;58;1;29225
58;1;11192;58;1;24626
58;1;11193;58;1;30292
58;1;11194;58;1;29236
58;1;11195;58;1;21068
58;1;11196;58;1;10316
58;1;11197;58;1;25633
58;1;11198;58;1;30201
58;1;11199;58;1;30193
58;1;11200;58;1;51423
58;1;11201;58;1;224
58;1;11202;58;1;51405
58;1;11203;58;1;25515
58;1;11204;58;1;20910
58;1;11205;58;1;51383
58;1;11208;58;1;21832
58;1;11213;58;1;25461
58;1;11215;58;1;11791
58;1;11219;58;1;1671
58;1;11221;58;1;11837
58;1;11222;58;1;10924
58;1;11225;58;1;21838
58;1;11232;58;1;21852
58;1;11233;58;1;40203
58;1;11234;58;1;11686
58;1;11237;58;1;21892
58;1;11242;58;1;39461
58;1;11245;58;1;21879
58;1;11247;58;1;24231
58;1;11249;58;1;53
58;1;11250;58;1;11291
58;1;11252;58;1;21955
58;1;11255;58;1;11432
58;1;11256;58;1;11793
58;1;11261;58;1;11840
58;1;11262;58;1;25261
58;1;11263;58;1;10926
58;1;11265;58;1;21840
58;1;11267;58;1;39779
58;1;11268;58;1;21854
58;1;11270;58;1;40224
58;1;11271;58;1;39463
58;1;11275;58;1;21882
58;1;11276;58;1;11295
58;1;11277;58;1;39776
58;1;11281;58;1;21959
58;1;11282;58;1;11434
58;1;11284;58;1;11470
58;1;11285;58;1;55861
58;1;11289;58;1;11346
58;1;11291;58;1;11250
58;1;11293;58;1;39775
58;1;11295;58;1;11276
58;1;11297;58;1;10458
58;1;11298;58;1;25888
58;1;11300;58;1;28781
58;1;11301;58;1;24513
58;1;11303;58;1;39780
58;1;11304;58;1;23866
58;1;11305;58;1;55797
58;1;11306;58;1;24817
58;1;11307;58;1;21965
58;1;11308;58;1;10087
58;1;11309;58;1;24233
58;1;11312;58;1;28
58;1;11313;58;1;22217
58;1;11314;58;1;11716
58;1;11316;58;1;24457
58;1;11317;58;1;24458
58;1;11319;58;1;24413
58;1;11321;58;1;12015
58;1;11323;58;1;11443
58;1;11324;58;1;24532
58;1;11325;58;1;24488
58;1;11326;58;1;11664
58;1;11327;58;1;24856
58;1;11329;58;1;24489
58;1;11331;58;1;25457
58;1;11332;58;1;11785
58;1;11333;58;1;21835
58;1;11334;58;1;47946
58;1;11335;58;1;25257
58;1;11336;58;1;48140
58;1;11337;58;1;11675
58;1;11338;58;1;47985
58;1;11341;58;1;10920
58;1;11342;58;1;21887
58;1;11343;58;1;21850
58;1;11344;58;1;39284
58;1;11345;58;1;21871
58;1;11346;58;1;11289
58;1;11347;58;1;21870
58;1;11349;58;1;30156
58;1;11350;58;1;11430
58;1;11351;58;1;20170
58;1;11352;58;1;10078
58;1;11353;58;1;11376
58;1;11355;58;1;11380
58;1;11357;58;1;21922
58;1;11359;58;1;23871
58;1;11360;58;1;24440
58;1;11363;58;1;11019
58;1;11367;58;1;22137
58;1;11368;58;1;39761
58;1;11369;58;1;44042
58;1;11371;58;1;22130
58;1;11372;58;1;6678
58;1;11373;58;1;11551
58;1;11374;58;1;12314
58;1;11376;58;1;55938
58;1;11378;58;1;24886
58;1;11379;58;1;24724
58;1;11380;58;1;11355
58;1;11381;58;1;20174
58;1;11382;58;1;24725
58;1;11383;58;1;10863
58;1;11384;58;1;23762
58;1;11385;58;1;35067
58;1;11386;58;1;35079
58;1;11387;58;1;12188
58;1;11388;58;1;12189
58;1;11390;58;1;44050
58;1;11392;58;1;24300
58;1;11393;58;1;22470
58;1;11394;58;1;23666
58;1;11395;58;1;23953
58;1;11396;58;1;11635
58;1;11398;58;1;11530
58;1;11399;58;1;44299
58;1;11400;58;1;6825
58;1;11401;58;1;23982
58;1;11402;58;1;11524
58;1;11403;58;1;45194
58;1;11405;58;1;22496
58;1;11406;58;1;22175
58;1;11408;58;1;22491
58;1;11409;58;1;24329
58;1;11410;58;1;30160
58;1;11411;58;1;48197
58;1;11412;58;1;47794
58;1;11414;58;1;48195
58;1;11415;58;1;11134
58;1;11416;58;1;24339
58;1;11418;58;1;26
58;1;11426;58;1;11472
58;1;11428;58;1;10075
58;1;11429;58;1;24368
58;1;11430;58;1;11350
58;1;11431;58;1;28743
58;1;11432;58;1;11255
58;1;11433;58;1;28861
58;1;11434;58;1;11282
58;1;11435;58;1;10462
58;1;11436;58;1;39752
58;1;11440;58;1;24484
58;1;11442;58;1;12017
58;1;11443;58;1;11323
58;1;11444;58;1;11706
58;1;11448;58;1;21931
58;1;11450;58;1;11776
58;1;11451;58;1;25452
58;1;11452;58;1;39288
58;1;11453;58;1;47926
58;1;11454;58;1;48027
58;1;11455;58;1;48047
58;1;11456;58;1;11829
58;1;11457;58;1;48037
58;1;11458;58;1;10918
58;1;11462;58;1;47807
58;1;11469;58;1;24209
58;1;11470;58;1;11284
58;1;11471;58;1;39291
58;1;11472;58;1;11426
58;1;11474;58;1;39725
58;1;11475;58;1;21982
58;1;11476;58;1;21981
58;1;11478;58;1;21936
58;1;11479;58;1;24883
58;1;11483;58;1;11378
58;1;11485;58;1;21915
58;1;11486;58;1;21916
58;1;11491;58;1;24437
58;1;11492;58;1;24890
